sleeper_id,name,pos,adp,usage,curve,blend,lines,actual,games_actual,pair,blend_gt,lines_gt,blend_gt_rb,lines_gt_rb
4217,George Kittle,TE,43.9,221.99563533968626,207.63226489481283,213.3776130727622,238.61200000000002,161.5,11,2024->2025,216.37728044851647,241.9664129656161,213.3776130727622,238.61200000000002
12481,Cam Skattebo,RB,129.2,,167.00186954582085,167.00186954582085,86.71700000000001,127.7,8,2024->2025,153.2353701735276,79.56863974922084,153.2353701735276,79.56863974922084
9509,Bijan Robinson,RB,2.1,302.249075733071,348.64236809056575,318.48672805819416,333.285,370.8,17,2024->2025,322.6322647733977,337.6231562947708,322.6322647733977,337.6231562947708
6803,Brandon Aiyuk,WR,146.1,160.78567523883513,158.54646926896254,158.99431046293708,,0.0,0,2024->2025,158.99431046293708,,158.99431046293708,
7588,Javonte Williams,RB,116.3,167.64619922308717,171.64001706785888,170.0424899299502,201.535,242.8,16,2024->2025,156.0253424737562,184.92182400059065,156.0253424737562,184.92182400059065
4034,Christian McCaffrey,RB,8.0,199.80420223104704,289.66691069766466,253.7218273110176,334.203,416.6,17,2024->2025,257.0243610052134,338.55310530981376,257.0243610052134,338.55310530981376
2374,Tyler Lockett,WR,163.5,127.93476404152239,153.84446675554923,148.6625262127439,131.869,67.1,17,2024->2025,148.6625262127439,131.869,148.6625262127439,131.869
2505,Darren Waller,TE,168.4,,135.22495593416966,135.22495593416966,,88.7,9,2024->2025,135.22495593416966,,135.22495593416966,
12526,Tetairoa McMillan,WR,52.3,,201.4745857658188,201.4745857658188,253.48700000000002,213.4,17,2024->2025,209.97339283550696,264.1798479315903,201.4745857658188,253.48700000000002
8143,Jerome Ford,RB,130.8,146.51147018999748,166.45917147594824,158.48009096156792,214.251,43.6,13,2024->2025,145.4160691115323,196.58960336393454,145.4160691115323,196.58960336393454
6904,Jalen Hurts,QB,38.5,337.88047198015965,324.65860918633683,333.2528200023217,382.40139999999997,307.06,16,2024->2025,353.7384760436782,405.90830850891706,333.2528200023217,382.40139999999997
3214,Hunter Henry,TE,150.2,162.83556833788253,141.3848552710431,149.9651404977789,134.878,178.8,17,2024->2025,155.08604643513587,139.4837206943307,149.9651404977789,134.878
7526,Jaylen Waddle,WR,65.2,162.3446193349119,192.26197786816854,186.27850616151724,234.20899999999997,194.12,16,2024->2025,194.13629665692292,244.08864361568766,186.27850616151724,234.20899999999997
11584,Bucky Irving,RB,19.5,216.73179665254372,250.38065213421464,236.9211099415463,315.21400000000006,138.5,10,2024->2025,240.00495951310518,319.31693772086925,240.00495951310518,319.31693772086925
11628,Marvin Harrison Jr.,WR,39.0,200.7853861263033,213.7364975808014,211.14627528990178,207.04300000000003,127.80000000000001,12,2024->2025,219.393231350204,215.12969023997138,211.14627528990178,207.04300000000003
11566,Jayden Daniels,QB,31.4,334.1545257419566,335.443952517504,334.6058251133982,370.345,117.28,7,2024->2025,355.1746528360252,393.1107797061802,334.6058251133982,370.345
6804,Jordan Love,QB,122.3,257.0273961451492,263.5063830517935,260.9147882891358,301.5018,241.14,15,2024->2025,237.1180198070081,274.0032876366687,260.9147882891358,301.5018
12495,Ollie Gordon II,RB,152.9,,159.57550388021957,159.57550388021957,149.821,54.1,17,2024->2025,159.57550388021957,149.821,159.57550388021957,149.821
8142,Alec Pierce,WR,173.1,159.88425954656475,151.46021783485392,153.1450261771961,118.167,183.3,15,2024->2025,153.1450261771961,118.167,153.1450261771961,118.167
10219,Chris Rodriguez Jr.,RB,148.0,113.32456769240068,161.01171553294688,141.9368563967284,,92.0,12,2024->2025,141.9368563967284,,141.9368563967284,
1339,Zach Ertz,TE,149.8,170.84086760968444,141.52847493903437,153.2534320072944,134.844,126.4,13,2024->2025,158.486624249715,139.44855968583707,153.2534320072944,134.844
4881,Lamar Jackson,QB,22.9,372.6440667284463,352.1455179130955,365.4695746430735,385.64500000000004,221.85999999999999,13,2024->2025,387.9356530986638,409.35129849137934,365.4695746430735,385.64500000000004
4988,Nick Chubb,RB,136.1,140.52865143964442,164.70775048686914,155.03611086797923,185.28300000000002,88.30000000000001,15,2024->2025,142.25598733552243,170.00952845064847,142.25598733552243,170.00952845064847
8144,Chris Olave,WR,72.0,157.21953529051348,188.11637718976655,181.93700880991597,228.735,269.0,16,2024->2025,189.61166182302048,238.38373374820918,181.93700880991597,228.735
11620,Rome Odunze,WR,80.3,155.21177292840986,183.5572115364137,177.88812381481296,184.72199999999998,146.1,12,2024->2025,171.80655737407096,178.40679979452568,177.88812381481296,184.72199999999998
11643,Jaylen Wright,RB,171.8,49.55130870692142,154.4365244652222,86.26113422232667,,48.2,9,2024->2025,86.26113422232667,,86.26113422232667,
