sleeper_id,name,pos,adp,usage,curve,blend,lines,actual,games_actual,pair,blend_rank,curve_rank,blend_rank_lin,curve_rank_lin,blend_tail,curve_tail
11560,Caleb Williams,QB,112.9,,266.9984739076649,266.9984739076649,319.4674,260.54,17,2023->2024,269.2569575237914,269.2569575237914,269.2569575237915,269.2569575237915,269.2569575237914,269.2569575237914
4017,Deshaun Watson,QB,159.0,241.8936998216842,251.4761011163136,246.20578040426741,277.94320000000005,79.72,7,2023->2024,249.8120148678892,259.48995547991746,249.81201486788922,259.48995547991757,249.81201486788916,259.4899554799174
9224,Chase Brown,RB,93.3,74.98576703611648,153.58833396161214,110.35692215258952,140.43699999999998,228.0,16,2023->2024,109.78939956814114,152.32717266283794,108.4717071656942,149.39896732406697,108.4717071656942,149.39896732406694
4381,Taysom Hill,TE,129.9,117.75851851896864,116.72113293555715,117.13608716892175,99.9804,91.84,8,2023->2024,117.96034893615257,118.09490254760851,117.96034893615251,118.09490254760846,117.96034893615257,118.09490254760851
8138,James Cook III,RB,32.0,190.0330417784207,189.2962051203029,189.77514894807948,193.01800000000003,250.70000000000002,16,2023->2024,188.37724923317023,185.30220593484793,193.0431336221581,198.63330418909902,193.0431336221581,198.63330418909894
5859,A.J. Brown,WR,11.2,211.64559885499096,222.87412113504254,220.62841667903226,240.65200000000002,183.4,13,2023->2024,219.58042340008907,221.56412953636357,219.98610534553222,222.0712319681675,219.98610534553214,222.0712319681674
11581,MarShawn Lloyd,RB,159.5,,135.6949655842663,135.6949655842663,,2.3,1,2023->2024,136.46743159665357,136.46743159665357,111.23415269883068,111.23415269883068,111.23185165755505,111.23185165755505
4984,Josh Allen,QB,27.3,347.22162994322764,331.35505621183705,341.6683291372409,386.053,385.04,16,2023->2024,347.4469217851222,347.8653209200691,347.4469217851221,347.865320920069,347.4469217851222,347.8653209200692
6945,Antonio Gibson,RB,147.9,108.36933926512775,138.21459342638917,126.2764917618846,88.179,91.9,17,2023->2024,125.7287257426688,137.3016500610295,111.49333591253082,113.57600034413288,111.49333591253082,113.57600034413284
421,Matthew Stafford,QB,119.1,266.2375340401111,264.57488320319595,265.65560624719075,304.5958,222.58,16,2023->2024,265.4420033347137,263.9645891675472,265.4420033347137,263.9645891675473,265.4420033347137,263.96458916754716
2309,Amari Cooper,WR,49.5,192.56323986809235,172.5719211812721,176.57018491863616,186.558,100.7,13,2023->2024,173.71858225140366,169.00741784723147,177.68687682807376,173.9677860680691,177.68687682807376,173.9677860680691
6790,D'Andre Swift,RB,57.9,189.27628842359934,169.50887786991888,177.41584209139106,167.858,193.5,17,2023->2024,177.71904203432643,170.01421110814456,183.4858464192251,179.6255517496423,183.48584641922506,179.62555174964226
7525,DeVonta Smith,WR,40.2,174.37779159532872,179.6161731177205,178.56849681324215,191.04600000000002,165.4,13,2023->2024,177.60445756778788,178.4111240609027,182.27995927873252,184.25550119958348,182.27995927873252,184.2555011995835
6803,Brandon Aiyuk,WR,40.5,192.58751822099643,179.36450356631357,182.00910649725017,173.34900000000002,49.900000000000006,7,2023->2024,179.84740636144687,176.66237839655946,184.45568583204494,182.42272773480704,184.4556858320449,182.42272773480698
7523,Trevor Lawrence,QB,133.7,277.9265950591914,259.3327084852315,266.7702631148154,298.49960000000004,152.2,10,2023->2024,267.7143699210429,260.90621982894385,267.7143699210429,260.9062198289439,267.7143699210428,260.90621982894373
4217,George Kittle,TE,72.4,153.43466558742392,140.17578607679158,145.47933788104453,161.56799999999998,197.60000000000002,15,2023->2024,144.04032243231867,137.77742699558186,144.04032243231865,137.77742699558183,144.04032243231867,137.77742699558186
11439,Jaleel McLaughlin,RB,128.1,89.14327596535648,143.01058938668265,107.99683566282064,106.08,85.2,16,2023->2024,107.22811281827333,140.81423840226176,100.99033605961816,122.99201909181838,100.99033605961813,122.99201909181835
