sleeper_id,name,pos,adp,usage,curve,blend,lines,actual,games_actual,pair,blend_rank,curve_rank,blend_rank_lin,curve_rank_lin,blend_tail,curve_tail
96,Aaron Rodgers,QB,130.4,,270.20444596926905,270.20444596926905,251.54559999999995,267.58,17,2023->2024,269.47154091182,269.47154091182,269.47154091182,269.47154091182,269.47154091181983,269.47154091181983
9221,Jahmyr Gibbs,RB,9.4,252.2666365494942,260.7356476733817,255.23079044285484,270.70799999999997,362.90000000000003,17,2023->2024,259.8530505051923,273.94210499434587,257.6158388833629,267.5500717891192,257.61583888336304,267.55007178911933
11619,Ja'Lynn Polk,WR,163.4,,157.55610432554568,157.55610432554568,128.86,32.699999999999996,14,2023->2024,159.47815898524695,159.47815898524695,144.7887965346209,144.7887965346209,144.73298346061387,144.73298346061387
2133,Davante Adams,WR,20.0,270.1331227382119,246.5390545899602,251.25786821961051,242.48800000000003,241.29999999999998,14,2023->2024,248.20444092363496,242.7222704699907,253.73024628864127,249.6295271762486,253.80842392408078,249.727249220548
9758,C.J. Stroud,QB,49.9,286.5816265740674,304.1385581869828,292.7265526385878,343.03279999999995,232.38,17,2023->2024,291.7438591907053,301.33086262160424,291.7438591907053,301.33086262160424,291.7438591907052,301.3308626216041
11631,Brian Thomas Jr.,WR,114.2,,172.73277824949332,172.73277824949332,170.782,284.0,17,2023->2024,174.45283008490543,174.45283008490543,172.50471561881048,172.50471561881048,172.51612689925528,172.51612689925528
5937,Diontae Johnson,WR,92.1,198.47776938065172,181.84413830185918,185.17086451761773,196.605,89.10000000000001,11,2023->2024,185.7742932967302,182.5984242757498,187.86872542596248,185.21646443729017,187.8986488360173,185.25386869985866
5892,David Montgomery,RB,54.6,226.24577330287806,187.4278714225867,212.65950764477608,201.654,221.72,14,2023->2024,214.5220310046577,192.74936673653417,219.5698949259305,207.1718350830279,219.5698949259305,207.1718350830279
11624,Xavier Worthy,WR,81.9,,186.8165796889854,186.8165796889854,195.551,187.2,16,2023->2024,187.28951755830687,187.28951755830687,191.92235576634715,191.92235576634715,191.9719798124718,191.9719798124718
4046,Patrick Mahomes,QB,30.8,292.1221632473733,321.1838090911718,309.55915075365243,355.9664,294.02,16,2023->2024,310.2821026075775,322.3887288477136,310.2821026075775,322.3887288477136,310.28210260757743,322.38872884771354
1689,Adam Thielen,WR,159.0,215.12726287494274,158.71249651100032,169.9954497837888,156.366,139.5,10,2023->2024,173.40005590292418,162.96825415991952,164.48734922172912,151.82737080842568,164.45730410319445,151.78981441025738
421,Matthew Stafford,QB,123.1,266.2979517198553,272.23959108210823,268.37752549664384,295.7558,222.58,16,2023->2024,268.71594112748585,273.20649288451403,268.71594112748585,273.20649288451403,268.7159411274858,273.2064928845139
9753,Zach Charbonnet,RB,130.7,125.5956064554345,151.0569666253657,134.50708251491042,111.877,186.9,17,2023->2024,133.27741167965468,147.54362138177785,127.70164860029108,131.61286972645325,127.70164860029104,131.61286972645314
6786,CeeDee Lamb,WR,3.7,337.08515722528756,318.0229889860962,321.8354226339345,305.83,263.40000000000003,15,2023->2024,323.91776030072185,320.62591106958047,309.69208002262053,302.84381072195384,309.72457020406773,302.88442344876273
5849,Kyler Murray,QB,76.1,289.9768152880259,289.2298194190689,289.64066714699527,293.8416000000001,308.24,17,2023->2024,287.9177892034347,285.4012017667121,287.9177892034347,285.4012017667121,287.9177892034346,285.40120176671195
6783,Jerry Jeudy,WR,132.9,163.8065898918707,166.30855605762315,165.80816282447267,169.62599999999998,240.9,17,2023->2024,168.10061233766774,169.174117949117,163.51414996029342,163.4410399773991,163.50684858854817,163.4319132627175
6806,J.K. Dobbins,RB,116.2,204.23586206046653,155.9567978511747,175.26842353489144,83.55500000000002,191.8,13,2023->2024,174.17422479544567,154.1331332854317,169.49088904584113,146.32757370275752,169.49088904584107,146.32757370275743
9226,De'Von Achane,RB,21.4,237.9872221786193,226.4560464719781,232.79819311063076,227.052,299.9,17,2023->2024,231.20201267052613,222.90897882730113,237.0842906344946,235.98070763611994,237.0842906344946,235.98070763611994
9229,Anthony Richardson Sr.,QB,55.2,243.59865845595434,300.57263411945974,269.23694750453177,325.8288,175.36,11,2023->2024,267.69262833535157,297.1408137435038,267.6926283353516,297.1408137435039,267.69262833535157,297.14081374350377
