season,week,game_id,team,player_id,qb_rush,rush_in5,rush_far,pass_ez,pass_rz,pass_far
2025,5,2025_05_MIA_CAR,CAR,00-0038840,0,0,0,0,0,1
2025,5,2025_05_MIA_CAR,CAR,00-0039150,1,0,0,0,0,0
2025,5,2025_05_MIA_CAR,CAR,00-0039342,0,0,0,1,0,2
2025,5,2025_05_MIA_CAR,CAR,00-0040124,0,0,0,0,2,6
2025,5,2025_05_MIA_CAR,CAR,00-0040187,0,0,0,0,1,0
2025,5,2025_05_MIA_CAR,CAR,00-0040218,0,0,2,0,1,2
2025,5,2025_05_MIA_CAR,CAR,00-0040644,0,0,4,0,0,1
2025,5,2025_05_MIA_CAR,MIA,00-0031610,0,0,0,1,0,4
2025,5,2025_05_MIA_CAR,MIA,00-0035125,0,0,0,0,0,1
2025,5,2025_05_MIA_CAR,MIA,00-0036212,1,0,0,0,0,0
2025,5,2025_05_MIA_CAR,MIA,00-0036613,0,0,0,0,2,7
2025,5,2025_05_MIA_CAR,MIA,00-0037348,0,0,0,0,0,2
2025,5,2025_05_MIA_CAR,MIA,00-0038720,0,0,0,1,0,4
2025,5,2025_05_MIA_CAR,MIA,00-0039040,0,1,9,1,0,6
2025,5,2025_05_MIA_CAR,MIA,00-0039880,0,0,0,0,2,3
2025,5,2025_05_MIA_CAR,MIA,00-0040198,0,0,3,0,0,0
2025,5,2025_05_MIN_CLE,CLE,00-0033885,0,0,0,2,1,6
2025,5,2025_05_MIN_CLE,CLE,00-0036407,0,0,0,0,1,4
2025,5,2025_05_MIN_CLE,CLE,00-0037267,0,1,4,0,0,2
2025,5,2025_05_MIN_CLE,CLE,00-0039379,0,0,0,0,0,1
2025,5,2025_05_MIN_CLE,CLE,00-0039920,0,0,1,0,0,0
2025,5,2025_05_MIN_CLE,CLE,00-0040162,0,0,1,0,0,2
2025,5,2025_05_MIN_CLE,CLE,00-0040663,0,0,0,1,0,3
2025,5,2025_05_MIN_CLE,CLE,00-0040704,2,0,0,0,0,0
2025,5,2025_05_MIN_CLE,CLE,00-0040782,0,0,0,2,0,5
2025,5,2025_05_MIN_CLE,CLE,00-0040784,0,0,23,0,0,2
2025,5,2025_05_MIN_CLE,MIN,00-0032950,3,0,0,0,0,0
2025,5,2025_05_MIN_CLE,MIN,00-0035229,0,0,0,0,0,6
2025,5,2025_05_MIN_CLE,MIN,00-0035249,0,0,0,0,1,2
2025,5,2025_05_MIN_CLE,MIN,00-0036322,0,0,0,1,0,10
2025,5,2025_05_MIN_CLE,MIN,00-0037291,0,0,1,0,0,4
2025,5,2025_05_MIN_CLE,MIN,00-0037525,0,1,12,0,0,4
2025,5,2025_05_MIN_CLE,MIN,00-0038440,0,0,5,0,0,0
2025,5,2025_05_MIN_CLE,MIN,00-0038994,0,0,0,1,1,4
2025,5,2025_05_NE_BUF,BUF,00-0033282,0,0,0,0,1,1
2025,5,2025_05_NE_BUF,BUF,00-0034857,9,0,0,0,0,0
2025,5,2025_05_NE_BUF,BUF,00-0035537,0,0,2,0,0,0
2025,5,2025_05_NE_BUF,BUF,00-0035689,0,0,0,0,0,2
2025,5,2025_05_NE_BUF,BUF,00-0036988,0,0,0,0,0,2
2025,5,2025_05_NE_BUF,BUF,00-0037248,0,0,15,0,0,1
2025,5,2025_05_NE_BUF,BUF,00-0037261,0,0,1,0,3,6
2025,5,2025_05_NE_BUF,BUF,00-0038679,0,0,0,0,0,1
2025,5,2025_05_NE_BUF,BUF,00-0038933,0,0,0,0,0,6
2025,5,2025_05_NE_BUF,BUF,00-0039875,0,0,2,0,0,0
2025,5,2025_05_NE_BUF,BUF,00-0039901,0,0,0,1,0,6
2025,5,2025_05_NE_BUF,NE,00-0031588,0,0,0,1,0,11
2025,5,2025_05_NE_BUF,NE,00-0033090,0,0,0,1,0,3
2025,5,2025_05_NE_BUF,NE,00-0036328,0,0,6,0,0,1
2025,5,2025_05_NE_BUF,NE,00-0036875,0,1,6,0,0,2
2025,5,2025_05_NE_BUF,NE,00-0038608,0,0,0,0,0,3
2025,5,2025_05_NE_BUF,NE,00-0038621,0,0,0,1,0,2
2025,5,2025_05_NE_BUF,NE,00-0039851,3,0,0,0,0,0
2025,5,2025_05_NE_BUF,NE,00-0040734,0,0,6,0,0,3
2025,5,2025_05_NYG_NO,NO,00-0031236,0,0,0,0,0,1
2025,5,2025_05_NYG_NO,NO,00-0033357,0,0,6,0,0,0
2025,5,2025_05_NYG_NO,NO,00-0033906,0,0,8,0,3,3
2025,5,2025_05_NYG_NO,NO,00-0036040,0,0,0,1,0,3
2025,5,2025_05_NYG_NO,NO,00-0037239,0,0,0,0,1,10
2025,5,2025_05_NYG_NO,NO,00-0037545,0,0,0,0,0,5
2025,5,2025_05_NYG_NO,NO,00-0038551,0,0,10,0,0,1
2025,5,2025_05_NYG_NO,NO,00-0039376,5,0,0,0,0,1
2025,5,2025_05_NYG_NO,NO,00-0039424,0,0,0,0,0,2
2025,5,2025_05_NYG_NO,NYG,00-0035250,0,0,6,0,0,2
2025,5,2025_05_NYG_NO,NYG,00-0035535,0,0,0,0,0,6
2025,5,2025_05_NYG_NO,NYG,00-0038115,0,0,0,0,1,3
2025,5,2025_05_NYG_NO,NYG,00-0038117,0,0,1,0,1,6
2025,5,2025_05_NYG_NO,NYG,00-0038938,0,0,0,0,0,3
2025,5,2025_05_NYG_NO,NYG,00-0039847,0,0,0,3,1,3
2025,5,2025_05_NYG_NO,NYG,00-0040432,0,0,0,0,0,3
2025,5,2025_05_NYG_NO,NYG,00-0040691,7,0,0,0,0,0
2025,5,2025_05_NYG_NO,NYG,00-0040715,0,0,15,0,1,6
2025,5,2025_05_SF_LA,LA,00-0026498,1,0,0,0,0,0
2025,5,2025_05_SF_LA,LA,00-0031381,0,0,0,0,0,11
2025,5,2025_05_SF_LA,LA,00-0036244,0,0,0,1,0,0
2025,5,2025_05_SF_LA,LA,00-0036849,0,0,0,1,0,3
2025,5,2025_05_SF_LA,LA,00-0037840,0,1,13,0,4,6
2025,5,2025_05_SF_LA,LA,00-0039074,0,0,0,0,0,2
2025,5,2025_05_SF_LA,LA,00-0039075,0,0,0,1,1,10
2025,5,2025_05_SF_LA,LA,00-0039738,0,0,1,0,1,1
2025,5,2025_05_SF_LA,LA,00-0039751,0,0,0,0,0,3
2025,5,2025_05_SF_LA,LA,00-0040737,0,0,0,0,0,1
2025,5,2025_05_SF_LA,SF,00-0029892,0,1,0,0,0,4
2025,5,2025_05_SF_LA,SF,00-0032775,0,0,0,1,0,6
2025,5,2025_05_SF_LA,SF,00-0033280,0,1,21,1,0,8
2025,5,2025_05_SF_LA,SF,00-0033307,0,0,0,0,1,10
2025,5,2025_05_SF_LA,SF,00-0034272,0,0,0,0,0,3
2025,5,2025_05_SF_LA,SF,00-0034867,0,0,0,0,0,1
2025,5,2025_05_SF_LA,SF,00-0036887,0,0,0,0,0,2
2025,5,2025_05_SF_LA,SF,00-0036972,4,0,0,0,0,0
2025,5,2025_05_SF_LA,SF,00-0037112,0,0,0,1,1,9
2025,5,2025_05_SF_LA,SF,00-0037746,0,0,5,0,0,0
2025,5,2025_05_SF_LA,SF,00-0038090,0,0,1,0,0,0
2025,5,2025_05_TB_SEA,SEA,00-0033908,0,0,0,0,0,9
2025,5,2025_05_TB_SEA,SEA,00-0037093,0,0,0,0,0,1
2025,5,2025_05_TB_SEA,SEA,00-0038134,0,1,9,0,0,1
2025,5,2025_05_TB_SEA,SEA,00-0038543,0,0,0,1,0,8
2025,5,2025_05_TB_SEA,SEA,00-0039165,0,1,8,0,0,2
2025,5,2025_05_TB_SEA,SEA,00-0039793,0,0,0,1,2,4
2025,5,2025_05_TB_SEA,SEA,00-0040648,0,0,0,1,0,3
2025,5,2025_05_TB_SEA,SEA,00-0040673,1,0,0,0,0,0
2025,5,2025_05_TB_SEA,SEA,00-0040739,0,0,0,0,0,1
2025,5,2025_05_TB_SEA,TB,00-0032385,0,0,1,1,0,4
2025,5,2025_05_TB_SEA,TB,00-0033921,0,0,0,0,1,3
2025,5,2025_05_TB_SEA,TB,00-0034855,4,0,0,0,0,0
2025,5,2025_05_TB_SEA,TB,00-0037256,0,2,12,0,1,3
2025,5,2025_05_TB_SEA,TB,00-0038129,0,0,0,0,0,5
2025,5,2025_05_TB_SEA,TB,00-0038951,0,0,3,0,1,2
2025,5,2025_05_TB_SEA,TB,00-0039589,0,0,1,0,0,0
2025,5,2025_05_TB_SEA,TB,00-0040129,0,0,0,1,1,5
2025,5,2025_05_TB_SEA,TB,00-0040237,0,0,0,0,0,4
2025,5,2025_05_TEN_ARI,ARI,00-0033891,0,0,0,0,0,3
2025,5,2025_05_TEN_ARI,ARI,00-0035228,4,0,0,0,0,0
2025,5,2025_05_TEN_ARI,ARI,00-0035500,0,0,0,0,1,1
2025,5,2025_05_TEN_ARI,ARI,00-0036924,0,1,17,0,0,5
2025,5,2025_05_TEN_ARI,ARI,00-0037157,0,1,3,0,0,1
2025,5,2025_05_TEN_ARI,ARI,00-0037744,0,0,0,1,0,6
2025,5,2025_05_TEN_ARI,ARI,00-0038559,0,0,0,0,0,4
2025,5,2025_05_TEN_ARI,ARI,00-0038705,0,0,3,0,0,0
2025,5,2025_05_TEN_ARI,ARI,00-0039041,0,0,0,0,0,2
2025,5,2025_05_TEN_ARI,ARI,00-0039737,0,0,0,0,0,1
2025,5,2025_05_TEN_ARI,ARI,00-0039849,0,0,0,0,0,5
2025,5,2025_05_TEN_ARI,TEN,00-0032211,0,0,0,0,0,4
2025,5,2025_05_TEN_ARI,TEN,00-0034837,0,0,0,0,1,9
2025,5,2025_05_TEN_ARI,TEN,00-0035261,0,1,13,0,0,3
2025,5,2025_05_TEN_ARI,TEN,00-0037594,0,0,1,0,0,1
2025,5,2025_05_TEN_ARI,TEN,00-0037809,0,0,0,0,0,5
2025,5,2025_05_TEN_ARI,TEN,00-0039032,0,0,4,0,0,0
2025,5,2025_05_TEN_ARI,TEN,00-0040170,0,0,0,0,0,4
2025,5,2025_05_TEN_ARI,TEN,00-0040584,0,0,0,0,1,4
2025,5,2025_05_TEN_ARI,TEN,00-0040676,1,0,0,0,0,0
2025,5,2025_05_TEN_ARI,TEN,00-0040705,0,0,0,0,0,5
2025,5,2025_05_WAS_LAC,LAC,00-0030279,0,0,0,1,1,7
2025,5,2025_05_WAS_LAC,LAC,00-0034270,0,0,0,0,0,3
2025,5,2025_05_WAS_LAC,LAC,00-0036355,3,0,0,0,0,0
2025,5,2025_05_WAS_LAC,LAC,00-0037012,1,0,0,0,0,0
2025,5,2025_05_WAS_LAC,LAC,00-0037617,0,0,5,0,0,1
2025,5,2025_05_WAS_LAC,LAC,00-0038544,0,0,1,0,0,4
2025,5,2025_05_WAS_LAC,LAC,00-0039391,0,1,3,0,0,1
2025,5,2025_05_WAS_LAC,LAC,00-0039915,0,0,0,2,0,5
2025,5,2025_05_WAS_LAC,LAC,00-0040189,0,0,0,0,0,1
2025,5,2025_05_WAS_LAC,LAC,00-0040666,0,0,12,0,0,6
2025,5,2025_05_WAS_LAC,WAS,00-0030061,0,0,0,0,0,1
2025,5,2025_05_WAS_LAC,WAS,00-0032398,0,0,0,1,0,0
2025,5,2025_05_WAS_LAC,WAS,00-0033955,0,0,1,0,0,2
2025,5,2025_05_WAS_LAC,WAS,00-0035719,0,0,0,1,1,9
2025,5,2025_05_WAS_LAC,WAS,00-0036628,0,0,0,0,0,1
2025,5,2025_05_WAS_LAC,WAS,00-0037524,0,0,0,0,0,1
2025,5,2025_05_WAS_LAC,WAS,00-0038611,0,0,5,0,0,0
2025,5,2025_05_WAS_LAC,WAS,00-0039355,0,0,0,1,0,1
2025,5,2025_05_WAS_LAC,WAS,00-0039910,8,0,0,0,0,0
2025,5,2025_05_WAS_LAC,WAS,00-0040164,0,0,0,0,0,2
2025,5,2025_05_WAS_LAC,WAS,00-0040242,0,1,13,0,1,1
2025,6,2025_06_ARI_IND,ARI,00-0033119,3,0,0,0,0,0
2025,6,2025_06_ARI_IND,ARI,00-0033891,0,0,0,0,1,7
2025,6,2025_06_ARI_IND,ARI,00-0035500,0,0,0,0,2,1
2025,6,2025_06_ARI_IND,ARI,00-0036924,0,0,9,0,1,4
2025,6,2025_06_ARI_IND,ARI,00-0037157,0,2,9,0,0,2
2025,6,2025_06_ARI_IND,ARI,00-0037744,0,0,0,3,2,6
2025,6,2025_06_ARI_IND,ARI,00-0038559,0,0,0,0,1,4
2025,6,2025_06_ARI_IND,ARI,00-0038705,0,0,1,0,0,1
2025,6,2025_06_ARI_IND,ARI,00-0039041,0,0,0,0,0,2
2025,6,2025_06_ARI_IND,ARI,00-0039849,0,0,0,0,0,2
2025,6,2025_06_ARI_IND,IND,00-0032104,0,0,1,0,0,1
2025,6,2025_06_ARI_IND,IND,00-0033217,0,0,0,0,0,2
2025,6,2025_06_ARI_IND,IND,00-0035710,3,0,0,0,0,0
2025,6,2025_06_ARI_IND,IND,00-0036223,0,3,18,0,0,4
2025,6,2025_06_ARI_IND,IND,00-0036252,0,0,0,0,0,3
2025,6,2025_06_ARI_IND,IND,00-0037664,0,0,0,0,0,4
2025,6,2025_06_ARI_IND,IND,00-0038997,0,0,0,1,3,3
2025,6,2025_06_ARI_IND,IND,00-0040128,0,0,0,0,3,6
2025,6,2025_06_BUF_ATL,ATL,00-0036825,0,0,1,0,0,0
2025,6,2025_06_BUF_ATL,ATL,00-0036970,0,0,0,0,2,2
2025,6,2025_06_BUF_ATL,ATL,00-0037238,0,0,0,0,2,14
2025,6,2025_06_BUF_ATL,ATL,00-0037263,0,0,10,0,0,1
2025,6,2025_06_BUF_ATL,ATL,00-0038542,0,0,19,0,1,7
2025,6,2025_06_BUF_ATL,ATL,00-0039394,0,0,0,0,0,2
2025,6,2025_06_BUF_ATL,ATL,00-0039917,1,0,0,0,0,0
2025,6,2025_06_BUF_ATL,BUF,00-0034857,6,0,0,0,0,0
2025,6,2025_06_BUF_ATL,BUF,00-0035537,0,0,1,0,0,2
2025,6,2025_06_BUF_ATL,BUF,00-0035689,0,0,0,1,0,1
2025,6,2025_06_BUF_ATL,BUF,00-0036980,0,0,0,0,0,2
2025,6,2025_06_BUF_ATL,BUF,00-0036988,0,0,0,0,0,2
2025,6,2025_06_BUF_ATL,BUF,00-0037248,0,0,17,0,0,0
2025,6,2025_06_BUF_ATL,BUF,00-0037261,0,0,0,0,0,5
2025,6,2025_06_BUF_ATL,BUF,00-0038679,0,0,0,0,0,5
2025,6,2025_06_BUF_ATL,BUF,00-0039875,0,0,0,0,1,1
2025,6,2025_06_BUF_ATL,BUF,00-0039901,0,0,0,0,1,5
2025,6,2025_06_CHI_WAS,CHI,00-0034827,0,0,2,0,0,5
2025,6,2025_06_CHI_WAS,CHI,00-0035208,0,0,1,0,0,6
2025,6,2025_06_CHI_WAS,CHI,00-0036275,0,0,14,0,0,3
2025,6,2025_06_CHI_WAS,CHI,00-0036290,0,0,0,0,0,2
2025,6,2025_06_CHI_WAS,CHI,00-0039021,0,0,1,0,0,0
2025,6,2025_06_CHI_WAS,CHI,00-0039918,3,0,0,0,0,0
2025,6,2025_06_CHI_WAS,CHI,00-0039919,0,0,0,0,0,5
2025,6,2025_06_CHI_WAS,CHI,00-0040126,0,0,0,0,1,2
2025,6,2025_06_CHI_WAS,CHI,00-0040236,0,0,5,0,0,1
2025,6,2025_06_CHI_WAS,CHI,00-0040735,0,0,0,0,0,4
2025,6,2025_06_CHI_WAS,WAS,00-0030061,0,0,0,1,0,5
2025,6,2025_06_CHI_WAS,WAS,00-0032398,0,0,0,0,0,5
2025,6,2025_06_CHI_WAS,WAS,00-0033955,0,0,2,0,0,4
2025,6,2025_06_CHI_WAS,WAS,00-0035719,0,0,1,0,0,5
2025,6,2025_06_CHI_WAS,WAS,00-0039355,0,0,0,0,0,1
2025,6,2025_06_CHI_WAS,WAS,00-0039910,9,0,0,0,0,0
2025,6,2025_06_CHI_WAS,WAS,00-0040164,0,0,1,0,0,2
2025,6,2025_06_CHI_WAS,WAS,00-0040242,0,0,17,0,0,1
2025,6,2025_06_CIN_GB,CIN,00-0033526,0,0,6,0,0,3
2025,6,2025_06_CIN_GB,CIN,00-0034613,0,0,0,1,1,3
2025,6,2025_06_CIN_GB,CIN,00-0035631,0,0,0,0,0,2
2025,6,2025_06_CIN_GB,CIN,00-0035644,0,0,0,0,0,4
2025,6,2025_06_CIN_GB,CIN,00-0036410,0,0,0,0,1,7
2025,6,2025_06_CIN_GB,CIN,00-0036900,0,0,1,0,2,10
2025,6,2025_06_CIN_GB,CIN,00-0038597,0,1,8,0,0,2
2025,6,2025_06_CIN_GB,CIN,00-0038619,0,0,0,0,1,3
2025,6,2025_06_CIN_GB,GB,00-0035700,0,1,17,0,0,5
2025,6,2025_06_CIN_GB,GB,00-0036264,6,0,0,0,0,0
2025,6,2025_06_CIN_GB,GB,00-0037091,0,0,1,0,0,0
2025,6,2025_06_CIN_GB,GB,00-0037816,0,0,0,0,1,8
2025,6,2025_06_CIN_GB,GB,00-0038393,0,0,0,0,0,2
2025,6,2025_06_CIN_GB,GB,00-0038685,0,0,1,0,0,0
2025,6,2025_06_CIN_GB,GB,00-0038797,0,0,3,0,0,1
2025,6,2025_06_CIN_GB,GB,00-0038996,0,0,0,0,1,1
2025,6,2025_06_CIN_GB,GB,00-0039144,0,0,0,0,0,2
2025,6,2025_06_CIN_GB,GB,00-0040009,0,0,1,0,0,0
2025,6,2025_06_CIN_GB,GB,00-0040667,0,0,2,0,0,5
2025,6,2025_06_CLE_PIT,CLE,00-0033885,0,0,0,0,2,4
2025,6,2025_06_CLE_PIT,CLE,00-0036407,0,0,0,0,3,10
2025,6,2025_06_CLE_PIT,CLE,00-0037267,0,0,2,0,1,5
2025,6,2025_06_CLE_PIT,CLE,00-0038710,0,0,0,0,0,1
2025,6,2025_06_CLE_PIT,CLE,00-0039379,0,0,0,0,1,2
2025,6,2025_06_CLE_PIT,CLE,00-0040162,0,0,3,0,0,2
2025,6,2025_06_CLE_PIT,CLE,00-0040259,0,0,0,0,0,4
2025,6,2025_06_CLE_PIT,CLE,00-0040663,0,0,0,0,1,9
2025,6,2025_06_CLE_PIT,CLE,00-0040782,0,0,0,0,1,4
2025,6,2025_06_CLE_PIT,CLE,00-0040784,0,0,12,0,0,1
2025,6,2025_06_CLE_PIT,PIT,00-0023459,1,0,0,0,0,0
2025,6,2025_06_CLE_PIT,PIT,00-0033858,0,0,1,0,0,4
2025,6,2025_06_CLE_PIT,PIT,00-0035640,0,0,0,0,0,9
2025,6,2025_06_CLE_PIT,PIT,00-0036894,0,0,0,0,0,1
2025,6,2025_06_CLE_PIT,PIT,00-0036919,0,0,6,0,0,6
2025,6,2025_06_CLE_PIT,PIT,00-0037228,0,0,11,0,0,2
2025,6,2025_06_CLE_PIT,PIT,00-0037304,0,0,0,1,0,0
2025,6,2025_06_CLE_PIT,PIT,00-0038558,0,0,0,0,0,5
2025,6,2025_06_CLE_PIT,PIT,00-0039739,0,0,0,0,0,1
2025,6,2025_06_CLE_PIT,PIT,00-0040142,0,0,6,0,0,0
2025,6,2025_06_DAL_CAR,CAR,00-0034983,0,0,0,0,0,2
2025,6,2025_06_DAL_CAR,CAR,00-0036139,0,0,30,0,1,4
2025,6,2025_06_DAL_CAR,CAR,00-0036425,0,0,1,0,0,0
2025,6,2025_06_DAL_CAR,CAR,00-0037005,0,0,0,0,0,4
2025,6,2025_06_DAL_CAR,CAR,00-0039150,1,0,0,0,0,0
2025,6,2025_06_DAL_CAR,CAR,00-0039342,0,0,0,0,0,2
2025,6,2025_06_DAL_CAR,CAR,00-0040124,0,0,0,2,0,3
2025,6,2025_06_DAL_CAR,CAR,00-0040187,0,0,0,0,0,1
2025,6,2025_06_DAL_CAR,CAR,00-0040218,0,0,1,0,0,2
2025,6,2025_06_DAL_CAR,CAR,00-0040644,0,0,3,0,0,0
2025,6,2025_06_DAL_CAR,DAL,00-0033077,1,0,0,0,0,0
2025,6,2025_06_DAL_CAR,DAL,00-0036997,0,0,13,0,3,5
2025,6,2025_06_DAL_CAR,DAL,00-0037247,0,0,0,1,0,10
2025,6,2025_06_DAL_CAR,DAL,00-0037666,0,0,0,0,0,1
2025,6,2025_06_DAL_CAR,DAL,00-0038041,0,0,0,1,2,0
2025,6,2025_06_DAL_CAR,DAL,00-0038547,0,0,0,1,0,1
2025,6,2025_06_DAL_CAR,DAL,00-0038738,0,0,0,0,1,1
2025,6,2025_06_DAL_CAR,DAL,00-0039410,0,0,1,1,0,5
2025,6,2025_06_DAL_CAR,DAL,00-0039530,0,0,0,0,0,1
2025,6,2025_06_DAL_CAR,DAL,00-0040586,0,0,3,0,0,0
2025,6,2025_06_DEN_NYJ,DEN,00-0033881,0,0,1,0,0,6
2025,6,2025_06_DEN_NYJ,DEN,00-0034348,0,0,0,1,0,2
2025,6,2025_06_DEN_NYJ,DEN,00-0036158,0,0,14,0,0,1
2025,6,2025_06_DEN_NYJ,DEN,00-0036727,0,0,1,0,0,0
2025,6,2025_06_DEN_NYJ,DEN,00-0038783,0,0,0,0,1,1
2025,6,2025_06_DEN_NYJ,DEN,00-0038794,0,0,1,0,0,1
2025,6,2025_06_DEN_NYJ,DEN,00-0038976,0,0,1,0,0,3
2025,6,2025_06_DEN_NYJ,DEN,00-0039732,3,0,0,0,0,0
2025,6,2025_06_DEN_NYJ,DEN,00-0039868,0,0,1,0,0,4
2025,6,2025_06_DEN_NYJ,DEN,00-0040134,0,0,0,0,1,1
2025,6,2025_06_DEN_NYJ,DEN,00-0040730,0,0,2,0,0,4
2025,6,2025_06_DEN_NYJ,NYJ,00-0033943,0,0,0,0,0,3
2025,6,2025_06_DEN_NYJ,NYJ,00-0034959,0,0,0,0,0,1
2025,6,2025_06_DEN_NYJ,NYJ,00-0036427,0,0,0,0,1,0
2025,6,2025_06_DEN_NYJ,NYJ,00-0036945,7,0,0,0,0,0
2025,6,2025_06_DEN_NYJ,NYJ,00-0037740,0,0,0,0,0,8
2025,6,2025_06_DEN_NYJ,NYJ,00-0038120,0,0,22,0,0,0
2025,6,2025_06_DEN_NYJ,NYJ,00-0039798,0,0,2,0,0,1
2025,6,2025_06_DEN_NYJ,NYJ,00-0040582,0,0,0,0,0,1
2025,6,2025_06_DEN_NYJ,NYJ,00-0040736,0,0,0,0,0,1
2025,6,2025_06_DET_KC,DET,00-0033106,1,0,0,0,0,0
2025,6,2025_06_DET_KC,DET,00-0035685,0,0,4,0,0,2
2025,6,2025_06_DET_KC,DET,00-0036963,0,0,1,0,2,8
2025,6,2025_06_DET_KC,DET,00-0037240,0,0,0,0,0,7
2025,6,2025_06_DET_KC,DET,00-0039065,0,0,0,1,0,5
2025,6,2025_06_DET_KC,DET,00-0039139,0,2,15,0,0,2
2025,6,2025_06_DET_KC,KC,00-0030506,0,0,0,0,1,6
2025,6,2025_06_DET_KC,KC,00-0033857,0,0,0,0,0,3
2025,6,2025_06_DET_KC,KC,00-0033873,6,0,0,0,0,0
2025,6,2025_06_DET_KC,KC,00-0033923,0,0,6,0,1,0
2025,6,2025_06_DET_KC,KC,00-0035662,0,0,0,1,1,2
2025,6,2025_06_DET_KC,KC,00-0036637,0,0,0,0,0,2
2025,6,2025_06_DET_KC,KC,00-0037197,0,0,12,0,0,3
2025,6,2025_06_DET_KC,KC,00-0039894,0,0,1,0,2,2
2025,6,2025_06_DET_KC,KC,00-0040078,0,0,0,0,0,4
2025,6,2025_06_LAC_MIA,LAC,00-0030279,0,0,0,1,1,5
2025,6,2025_06_LAC_MIA,LAC,00-0034159,0,0,0,0,0,2
2025,6,2025_06_LAC_MIA,LAC,00-0036355,1,0,0,0,0,0
2025,6,2025_06_LAC_MIA,LAC,00-0037617,0,0,6,0,0,1
2025,6,2025_06_LAC_MIA,LAC,00-0039391,0,0,18,0,2,2
2025,6,2025_06_LAC_MIA,LAC,00-0039915,0,0,0,1,2,6
2025,6,2025_06_LAC_MIA,LAC,00-0040184,0,0,0,0,1,1
2025,6,2025_06_LAC_MIA,LAC,00-0040189,0,0,0,1,2,5
2025,6,2025_06_LAC_MIA,LAC,00-0040727,0,0,0,0,1,4
2025,6,2025_06_LAC_MIA,MIA,00-0031610,0,0,0,1,0,2
2025,6,2025_06_LAC_MIA,MIA,00-0035125,0,0,1,0,0,1
2025,6,2025_06_LAC_MIA,MIA,00-0036182,0,0,0,0,0,1
2025,6,2025_06_LAC_MIA,MIA,00-0036212,1,0,0,0,0,0
2025,6,2025_06_LAC_MIA,MIA,00-0036613,0,0,0,0,0,8
2025,6,2025_06_LAC_MIA,MIA,00-0036620,0,0,0,0,0,1
2025,6,2025_06_LAC_MIA,MIA,00-0037348,0,0,0,0,0,1
2025,6,2025_06_LAC_MIA,MIA,00-0038720,0,0,0,0,1,2
2025,6,2025_06_LAC_MIA,MIA,00-0039040,0,1,15,0,1,5
2025,6,2025_06_LAC_MIA,MIA,00-0039880,0,0,1,0,2,3
2025,6,2025_06_LAC_MIA,MIA,00-0040198,0,0,2,0,0,1
2025,6,2025_06_LA_BAL,BAL,00-0030564,0,0,0,0,0,4
2025,6,2025_06_LA_BAL,BAL,00-0032764,0,2,22,0,0,2
2025,6,2025_06_LA_BAL,BAL,00-0033662,1,0,0,0,0,0
2025,6,2025_06_LA_BAL,BAL,00-0034753,0,2,1,0,0,6
2025,6,2025_06_LA_BAL,BAL,00-0034975,0,0,6,0,0,6
2025,6,2025_06_LA_BAL,BAL,00-0035993,3,0,0,0,0,0
2025,6,2025_06_LA_BAL,BAL,00-0036550,0,0,0,0,0,1
2025,6,2025_06_LA_BAL,BAL,00-0037838,0,0,0,0,0,2
2025,6,2025_06_LA_BAL,BAL,00-0038046,0,0,0,0,0,1
2025,6,2025_06_LA_BAL,BAL,00-0039064,0,0,0,0,1,9
2025,6,2025_06_LA_BAL,LA,00-0026498,2,0,0,0,0,0
2025,6,2025_06_LA_BAL,LA,00-0031381,0,0,0,2,1,6
2025,6,2025_06_LA_BAL,LA,00-0033110,0,0,0,0,1,3
2025,6,2025_06_LA_BAL,LA,00-0037840,0,1,12,0,0,2
2025,6,2025_06_LA_BAL,LA,00-0039074,0,0,0,0,0,2
2025,6,2025_06_LA_BAL,LA,00-0039075,0,0,0,1,0,2
2025,6,2025_06_LA_BAL,LA,00-0039738,0,0,5,0,0,0
2025,6,2025_06_LA_BAL,LA,00-0039751,0,0,0,0,0,4
2025,6,2025_06_LA_BAL,LA,00-0040590,0,0,0,0,0,2
2025,6,2025_06_LA_BAL,LA,00-0040737,0,0,1,0,0,0
2025,6,2025_06_NE_NO,NE,00-0031588,0,0,0,0,1,2
2025,6,2025_06_NE_NO,NE,00-0032392,0,0,0,0,0,1
2025,6,2025_06_NE_NO,NE,00-0033090,0,0,0,0,0,3
2025,6,2025_06_NE_NO,NE,00-0033555,0,0,0,0,0,3
2025,6,2025_06_NE_NO,NE,00-0036875,0,2,11,0,0,1
2025,6,2025_06_NE_NO,NE,00-0038608,0,0,0,0,0,5
2025,6,2025_06_NE_NO,NE,00-0038621,0,0,0,0,0,4
2025,6,2025_06_NE_NO,NE,00-0039851,6,0,0,0,0,0
2025,6,2025_06_NE_NO,NE,00-0040131,0,0,0,0,0,2
2025,6,2025_06_NE_NO,NE,00-0040734,0,0,9,0,0,2
2025,6,2025_06_NE_NO,NO,00-0031236,0,0,0,0,0,1
2025,6,2025_06_NE_NO,NO,00-0033357,0,1,0,0,0,0
2025,6,2025_06_NE_NO,NO,00-0033906,0,0,10,0,0,5
2025,6,2025_06_NE_NO,NO,00-0034981,0,0,0,0,0,1
2025,6,2025_06_NE_NO,NO,00-0036040,0,0,0,0,0,2
2025,6,2025_06_NE_NO,NO,00-0037239,0,0,0,1,1,8
2025,6,2025_06_NE_NO,NO,00-0037545,0,0,0,0,0,6
