team,posgrp,metric,n,value,league,var_play,k_eb,between_var
SEA,RB,catch_rate,79,0.7468354430379747,0.7952178943308909,,391.5183427094134,0.0006577392313978081
SEA,TE,ypt,99,7.525252525252525,7.3404553415061295,58.72129457843743,250.39251144789384,0.005227907372206112
SEA,TE,catch_rate,99,0.6868686868686869,0.7145359019264448,,1000000000.0,0.0
SEA,WR,ypt,312,7.458333333333333,7.952410068276776,106.39697213290466,1000000000.0,0.0
SEA,WR,catch_rate,312,0.6282051282051282,0.6338530520737797,,774.5428783265003,0.0007457982627986511
SF,ALL,ypt,497,6.889336016096579,7.417002864994445,82.61877717920427,3039.6626381074793,0.0005481247724060949
SF,ALL,catch_rate,497,0.6800804828973843,0.6799391919546278,,521.7010398303822,0.000902278731313862
SF,OTHER,ypt,55,6.218181818181818,6.721284703320632,47.54410774410774,1000000000.0,0.0
SF,OTHER,catch_rate,55,0.6727272727272727,0.7093086554164398,,1000000000.0,0.0
SF,RB,ypt,83,6.566265060240964,5.97840339375241,57.61445783132532,2377.748463925071,0.0006659765290317303
SF,RB,catch_rate,83,0.8674698795180723,0.7952178943308909,,391.5183427094134,0.0006577392313978081
SF,TE,ypt,83,6.373493975903615,7.3404553415061295,56.33441081398767,250.39251144789384,0.005227907372206112
SF,TE,catch_rate,83,0.7108433734939759,0.7145359019264448,,1000000000.0,0.0
SF,WR,ypt,276,7.27536231884058,7.952410068276776,105.34935441370232,1000000000.0,0.0
SF,WR,catch_rate,276,0.6159420289855072,0.6338530520737797,,774.5428783265003,0.0007457982627986511
TB,ALL,ypt,590,7.566101694915254,7.417002864994445,83.74010532071009,3039.6626381074793,0.0005481247724060949
TB,ALL,catch_rate,590,0.7084745762711865,0.6799391919546278,,521.7010398303822,0.000902278731313862
TB,OTHER,ypt,67,5.895522388059701,6.721284703320632,64.51922207146089,1000000000.0,0.0
TB,OTHER,catch_rate,67,0.6417910447761194,0.7093086554164398,,1000000000.0,0.0
TB,RB,ypt,86,6.627906976744186,5.97840339375241,43.412859097127225,2377.748463925071,0.0006659765290317303
TB,RB,catch_rate,86,0.8488372093023255,0.7952178943308909,,391.5183427094134,0.0006577392313978081
TB,TE,ypt,107,9.299065420560748,7.3404553415061295,99.0040557220949,250.39251144789384,0.005227907372206112
TB,TE,catch_rate,107,0.8037383177570093,0.7145359019264448,,1000000000.0,0.0
TB,WR,ypt,330,7.587878787878788,7.952410068276776,92.08495901261865,1000000000.0,0.0
TB,WR,catch_rate,330,0.6545454545454545,0.6338530520737797,,774.5428783265003,0.0007457982627986511
TEN,ALL,ypt,459,7.006535947712418,7.417002864994445,82.3034506378971,3039.6626381074793,0.0005481247724060949
TEN,ALL,catch_rate,459,0.6840958605664488,0.6799391919546278,,521.7010398303822,0.000902278731313862
TEN,OTHER,ypt,48,6.291666666666667,6.721284703320632,57.657801418439725,1000000000.0,0.0
TEN,OTHER,catch_rate,48,0.7916666666666666,0.7093086554164398,,1000000000.0,0.0
TEN,RB,ypt,64,5.75,5.97840339375241,53.20634920634921,2377.748463925071,0.0006659765290317303
TEN,RB,catch_rate,64,0.78125,0.7952178943308909,,391.5183427094134,0.0006577392313978081
TEN,TE,ypt,72,6.388888888888889,7.3404553415061295,47.14241001564946,250.39251144789384,0.005227907372206112
TEN,TE,catch_rate,72,0.6944444444444444,0.7145359019264448,,1000000000.0,0.0
TEN,WR,ypt,275,7.585454545454546,7.952410068276776,102.33847378898473,1000000000.0,0.0
TEN,WR,catch_rate,275,0.64,0.6338530520737797,,774.5428783265003,0.0007457982627986511
WAS,ALL,ypt,481,7.25987525987526,7.417002864994445,86.95940748440746,3039.6626381074793,0.0005481247724060949
WAS,ALL,catch_rate,481,0.6382536382536382,0.6799391919546278,,521.7010398303822,0.000902278731313862
WAS,OTHER,ypt,61,5.672131147540983,6.721284703320632,53.05737704918033,1000000000.0,0.0
WAS,OTHER,catch_rate,61,0.639344262295082,0.7093086554164398,,1000000000.0,0.0
WAS,RB,ypt,51,6.490196078431373,5.97840339375241,104.6549019607843,2377.748463925071,0.0006659765290317303
WAS,RB,catch_rate,51,0.7647058823529411,0.7952178943308909,,391.5183427094134,0.0006577392313978081
WAS,TE,ypt,54,7.481481481481482,7.3404553415061295,78.93361285814116,250.39251144789384,0.005227907372206112
WAS,TE,catch_rate,54,0.7592592592592593,0.7145359019264448,,1000000000.0,0.0
WAS,WR,ypt,315,7.653968253968254,7.952410068276776,92.05503993529476,1000000000.0,0.0
WAS,WR,catch_rate,315,0.5968253968253968,0.6338530520737797,,774.5428783265003,0.0007457982627986511
ARI,ALL,ypc,453,4.770419426048565,4.580359013759866,39.420627478559844,1096.6165005726025,0.0017167329171451258
ARI,OTHER,ypc,20,4.85,4.284966342557966,29.18684210526316,1088.794052809902,0.0016314743929763537
ARI,QB,ypc,50,5.94,5.913211719181868,36.09836734693877,107.51658978768414,0.011471112406548856
ARI,RB,ypc,375,4.690666666666667,4.370394552746945,40.631329768270945,3056.624191157369,0.0006740639080560634
ATL,ALL,ypc,444,4.675675675675675,4.580359013759866,30.039045817826874,1096.6165005726025,0.0017167329171451258
ATL,OTHER,ypc,50,3.32,4.284966342557966,10.834285714285715,1088.794052809902,0.0016314743929763537
ATL,QB,ypc,80,6.15,5.913211719181868,33.47088607594937,107.51658978768414,0.011471112406548856
ATL,RB,ypc,287,4.554006968641115,4.370394552746945,31.4087863356156,3056.624191157369,0.0006740639080560634
BAL,ALL,ypc,374,3.665775401069519,4.580359013759866,16.351801407865118,1096.6165005726025,0.0017167329171451258
BAL,OTHER,ypc,66,3.393939393939394,4.284966342557966,20.51934731934731,1088.794052809902,0.0016314743929763537
BAL,QB,ypc,49,4.836734693877551,5.913211719181868,19.764455782312925,107.51658978768414,0.011471112406548856
BAL,RB,ypc,253,3.430830039525692,4.370394552746945,13.262061609887697,3056.624191157369,0.0006740639080560634
BUF,ALL,ypc,430,4.579069767441861,4.580359013759866,55.32590123055239,1096.6165005726025,0.0017167329171451258
BUF,OTHER,ypc,27,3.5925925925925926,4.284966342557966,18.01994301994302,1088.794052809902,0.0016314743929763537
BUF,QB,ypc,38,6.421052631578948,5.913211719181868,39.98008534850641,107.51658978768414,0.011471112406548856
BUF,RB,ypc,351,4.4415954415954415,4.370394552746945,60.9558648758648,3056.624191157369,0.0006740639080560634
CAR,ALL,ypc,573,5.37696335078534,4.580359013759866,35.861146706696445,1096.6165005726025,0.0017167329171451258
CAR,OTHER,ypc,60,4.333333333333333,4.284966342557966,16.158192090395477,1088.794052809902,0.0016314743929763537
CAR,QB,ypc,53,7.2075471698113205,5.913211719181868,83.5522496371553,107.51658978768414,0.011471112406548856
CAR,RB,ypc,439,5.280182232346242,4.370394552746945,33.288898596852526,3056.624191157369,0.0006740639080560634
CHI,ALL,ypc,475,4.903157894736842,4.580359013759866,36.52646679991119,1096.6165005726025,0.0017167329171451258
CHI,OTHER,ypc,31,6.0,4.284966342557966,102.53333333333333,1088.794052809902,0.0016314743929763537
CHI,QB,ypc,39,5.82051282051282,5.913211719181868,27.5195681511471,107.51658978768414,0.011471112406548856
CHI,RB,ypc,387,4.795865633074936,4.370394552746945,32.15770306998165,3056.624191157369,0.0006740639080560634
CIN,ALL,ypc,468,4.55982905982906,4.580359013759866,39.75016014202308,1096.6165005726025,0.0017167329171451258
CIN,OTHER,ypc,31,4.645161290322581,4.284966342557966,55.169892473118274,1088.794052809902,0.0016314743929763537
CIN,QB,ypc,85,5.188235294117647,5.913211719181868,25.821288515406163,107.51658978768414,0.011471112406548856
CIN,RB,ypc,341,4.351906158357771,4.370394552746945,42.22285664999139,3056.624191157369,0.0006740639080560634
CLE,ALL,ypc,463,4.818574514038877,4.580359013759866,62.19212177311531,1096.6165005726025,0.0017167329171451258
CLE,OTHER,ypc,63,3.4603174603174605,4.284966342557966,25.349206349206355,1088.794052809902,0.0016314743929763537
CLE,QB,ypc,69,6.6521739130434785,5.913211719181868,65.17135549872121,107.51658978768414,0.011471112406548856
CLE,RB,ypc,303,4.231023102310231,4.370394552746945,51.10539199615324,3056.624191157369,0.0006740639080560634
DAL,ALL,ypc,465,5.068817204301075,4.580359013759866,33.15473674453095,1096.6165005726025,0.0017167329171451258
DAL,OTHER,ypc,49,4.26530612244898,4.284966342557966,25.698979591836732,1088.794052809902,0.0016314743929763537
DAL,QB,ypc,67,7.746268656716418,5.913211719181868,43.374038896426946,107.51658978768414,0.011471112406548856
DAL,RB,ypc,326,4.478527607361963,4.370394552746945,27.874922133081643,3056.624191157369,0.0006740639080560634
DAL,WR,ypc,20,7.55,5.071611253196931,76.36578947368422,1000000000.0,0.0
DEN,ALL,ypc,414,4.024154589371981,4.580359013759866,36.35776865401034,1096.6165005726025,0.0017167329171451258
DEN,OTHER,ypc,60,3.5833333333333335,4.284966342557966,31.36581920903956,1088.794052809902,0.0016314743929763537
DEN,QB,ypc,48,5.75,5.913211719181868,57.893617021276604,107.51658978768414,0.011471112406548856
DEN,RB,ypc,295,3.8847457627118644,4.370394552746945,34.44925631269458,3056.624191157369,0.0006740639080560634
DET,ALL,ypc,364,4.6098901098901095,4.580359013759866,39.252353706899164,1096.6165005726025,0.0017167329171451258
DET,QB,ypc,67,6.7611940298507465,5.913211719181868,31.1542288557214,107.51658978768414,0.011471112406548856
DET,RB,ypc,265,4.249056603773585,4.370394552746945,43.17258433390511,3056.624191157369,0.0006740639080560634
GB,ALL,ypc,417,4.074340527577938,4.580359013759866,32.487248662608394,1096.6165005726025,0.0017167329171451258
GB,OTHER,ypc,27,3.888888888888889,4.284966342557966,14.102564102564104,1088.794052809902,0.0016314743929763537
GB,QB,ypc,58,4.172413793103448,5.913211719181868,23.68905021173624,107.51658978768414,0.011471112406548856
GB,RB,ypc,324,4.104938271604938,4.370394552746945,35.450254175744405,3056.624191157369,0.0006740639080560634
HOU,ALL,ypc,441,4.380952380952381,4.580359013759866,42.118181818181775,1096.6165005726025,0.0017167329171451258
HOU,OTHER,ypc,23,2.391304347826087,4.284966342557966,21.521739130434785,1088.794052809902,0.0016314743929763537
HOU,QB,ypc,52,7.826923076923077,5.913211719181868,82.61651583710407,107.51658978768414,0.011471112406548856
HOU,RB,ypc,354,4.033898305084746,4.370394552746945,35.534258414558025,3056.624191157369,0.0006740639080560634
IND,ALL,ypc,518,4.357142857142857,4.580359013759866,38.66717325227965,1096.6165005726025,0.0017167329171451258
IND,OTHER,ypc,25,4.48,4.284966342557966,42.92666666666667,1088.794052809902,0.0016314743929763537
IND,QB,ypc,54,5.425925925925926,5.913211719181868,47.98497554157932,107.51658978768414,0.011471112406548856
IND,RB,ypc,424,4.162735849056604,4.370394552746945,36.595203844952934,3056.624191157369,0.0006740639080560634
JAX,ALL,ypc,491,4.639511201629328,4.580359013759866,29.933047923853863,1096.6165005726025,0.0017167329171451258
JAX,OTHER,ypc,44,4.568181818181818,4.284966342557966,29.041754756871036,1088.794052809902,0.0016314743929763537
JAX,QB,ypc,64,6.453125,5.913211719181868,32.82316468253968,107.51658978768414,0.011471112406548856
JAX,RB,ypc,371,4.407008086253369,4.370394552746945,28.425788591826358,3056.624191157369,0.0006740639080560634
KC,ALL,ypc,413,4.2058111380145276,4.580359013759866,28.88229624579799,1096.6165005726025,0.0017167329171451258
KC,OTHER,ypc,73,4.232876712328767,4.284966342557966,12.98668188736682,1088.794052809902,0.0016314743929763537
KC,QB,ypc,75,5.24,5.913211719181868,32.64432432432432,107.51658978768414,0.011471112406548856
KC,RB,ypc,251,3.7250996015936253,4.370394552746945,30.880127490039847,3056.624191157369,0.0006740639080560634
LA,ALL,ypc,467,4.7537473233404715,4.580359013759866,42.821203738592644,1096.6165005726025,0.0017167329171451258
LA,QB,ypc,62,6.048387096774194,5.913211719181868,38.997620306716016,107.51658978768414,0.011471112406548856
LA,RB,ypc,377,4.4217506631299734,4.370394552746945,41.068993735538115,3056.624191157369,0.0006740639080560634
LAC,ALL,ypc,414,4.855072463768116,4.580359013759866,38.719865248973555,1096.6165005726025,0.0017167329171451258
LAC,OTHER,ypc,57,4.0,4.284966342557966,19.678571428571423,1088.794052809902,0.0016314743929763537
LAC,QB,ypc,55,7.1454545454545455,5.913211719181868,58.348821548821554,107.51658978768414,0.011471112406548856
LAC,RB,ypc,290,4.689655172413793,4.370394552746945,38.657678081374506,3056.624191157369,0.0006740639080560634
LV,ALL,ypc,436,4.589449541284404,4.580359013759866,48.88163555836757,1096.6165005726025,0.0017167329171451258
LV,OTHER,ypc,53,5.679245283018868,4.284966342557966,48.02975326560233,1088.794052809902,0.0016314743929763537
LV,QB,ypc,43,5.953488372093023,5.913211719181868,59.47397563676631,107.51658978768414,0.011471112406548856
LV,RB,ypc,332,4.253012048192771,4.370394552746945,47.706184253630845,3056.624191157369,0.0006740639080560634
MIA,ALL,ypc,396,4.388888888888889,4.580359013759866,34.87623066104081,1096.6165005726025,0.0017167329171451258
MIA,OTHER,ypc,36,4.916666666666667,4.284966342557966,31.392857142857142,1088.794052809902,0.0016314743929763537
MIA,QB,ypc,38,4.631578947368421,5.913211719181868,28.56330014224751,107.51658978768414,0.011471112406548856
MIA,RB,ypc,306,4.143790849673203,4.370394552746945,34.79237115611268,3056.624191157369,0.0006740639080560634
MIN,ALL,ypc,386,4.139896373056994,4.580359013759866,29.02972882040239,1096.6165005726025,0.0017167329171451258
MIN,QB,ypc,43,3.953488372093023,5.913211719181868,16.807308970099673,107.51658978768414,0.011471112406548856
MIN,RB,ypc,310,4.138709677419355,4.370394552746945,31.213707067543574,3056.624191157369,0.0006740639080560634
NE,ALL,ypc,497,4.51307847082495,4.580359013759866,38.903558447458956,1096.6165005726025,0.0017167329171451258
NE,OTHER,ypc,52,3.8846153846153846,4.284966342557966,19.555052790346906,1088.794052809902,0.0016314743929763537
NE,QB,ypc,52,4.25,5.913211719181868,14.740196078431374,107.51658978768414,0.011471112406548856
NE,RB,ypc,380,4.7105263157894735,4.370394552746945,45.483266213025985,3056.624191157369,0.0006740639080560634
NO,ALL,ypc,472,5.137711864406779,4.580359013759866,41.65615441361691,1096.6165005726025,0.0017167329171451258
NO,OTHER,ypc,40,5.9,4.284966342557966,51.16923076923077,1088.794052809902,0.0016314743929763537
NO,QB,ypc,61,7.459016393442623,5.913211719181868,66.71912568306011,107.51658978768414,0.011471112406548856
NO,RB,ypc,351,4.689458689458689,4.370394552746945,35.07185999185996,3056.624191157369,0.0006740639080560634
NYG,ALL,ypc,484,4.8264462809917354,4.580359013759866,52.76898858717037,1096.6165005726025,0.0017167329171451258
NYG,OTHER,ypc,76,3.25,4.284966342557966,21.28333333333333,1088.794052809902,0.0016314743929763537
NYG,QB,ypc,55,7.654545454545454,5.913211719181868,82.26734006734006,107.51658978768414,0.011471112406548856
NYG,RB,ypc,348,4.741379310344827,4.370394552746945,53.9041041438935,3056.624191157369,0.0006740639080560634
NYJ,ALL,ypc,489,4.247443762781186,4.580359013759866,28.61282644406452,1096.6165005726025,0.0017167329171451258
NYJ,OTHER,ypc,43,3.9069767441860463,4.284966342557966,17.22923588039867,1088.794052809902,0.0016314743929763537
NYJ,QB,ypc,62,5.532258064516129,5.913211719181868,31.00713907985192,107.51658978768414,0.011471112406548856
NYJ,RB,ypc,371,4.061994609164421,4.370394552746945,30.047497632403307,3056.624191157369,0.0006740639080560634
PHI,ALL,ypc,411,4.326034063260341,4.580359013759866,28.693442525666118,1096.6165005726025,0.0017167329171451258
PHI,OTHER,ypc,29,2.8275862068965516,4.284966342557966,9.076354679802956,1088.794052809902,0.0016314743929763537
PHI,QB,ypc,63,5.428571428571429,5.913211719181868,43.345622119815665,107.51658978768414,0.011471112406548856
PHI,RB,ypc,311,4.189710610932476,4.370394552746945,24.650990561145107,3056.624191157369,0.0006740639080560634
PIT,ALL,ypc,403,4.181141439205955,4.580359013759866,34.59148426601485,1096.6165005726025,0.0017167329171451258
PIT,OTHER,ypc,20,6.0,4.284966342557966,87.47368421052633,1088.794052809902,0.0016314743929763537
PIT,QB,ypc,48,4.916666666666667,5.913211719181868,33.269503546099294,107.51658978768414,0.011471112406548856
PIT,RB,ypc,327,4.00611620795107,4.370394552746945,31.9938275079267,3056.624191157369,0.0006740639080560634
SEA,ALL,ypc,441,4.687074829931973,4.580359013759866,39.95185528756953,1096.6165005726025,0.0017167329171451258
SEA,OTHER,ypc,26,4.8076923076923075,4.284966342557966,14.96153846153846,1088.794052809902,0.0016314743929763537
SEA,QB,ypc,49,5.285714285714286,5.913211719181868,21.333333333333332,107.51658978768414,0.011471112406548856
SEA,RB,ypc,351,4.603988603988604,4.370394552746945,45.40558404558406,3056.624191157369,0.0006740639080560634
SF,ALL,ypc,464,4.599137931034483,4.580359013759866,42.219092127802185,1096.6165005726025,0.0017167329171451258
SF,OTHER,ypc,53,4.377358490566038,4.284966342557966,43.16255442670536,1088.794052809902,0.0016314743929763537
SF,QB,ypc,38,7.447368421052632,5.913211719181868,97.22688477951635,107.51658978768414,0.011471112406548856
SF,RB,ypc,360,4.241666666666666,4.370394552746945,35.53196378830083,3056.624191157369,0.0006740639080560634
TB,ALL,ypc,380,4.407894736842105,4.580359013759866,52.896507429523695,1096.6165005726025,0.0017167329171451258
TB,OTHER,ypc,52,4.980769230769231,4.284966342557966,54.41138763197586,1088.794052809902,0.0016314743929763537
TB,QB,ypc,65,5.0,5.913211719181868,25.281249999999986,107.51658978768414,0.011471112406548856
TB,RB,ypc,249,4.096385542168675,4.370394552746945,59.12776914108047,3056.624191157369,0.0006740639080560634
TEN,ALL,ypc,493,4.640973630831643,4.580359013759866,69.36067547288044,1096.6165005726025,0.0017167329171451258
TEN,OTHER,ypc,64,5.234375,4.284966342557966,42.277529761904766,1088.794052809902,0.0016314743929763537
TEN,QB,ypc,66,5.46969696969697,5.913211719181868,37.20675990675991,107.51658978768414,0.011471112406548856
TEN,RB,ypc,352,4.284090909090909,4.370394552746945,80.82504532504535,3056.624191157369,0.0006740639080560634
WAS,ALL,ypc,481,4.877338877338877,4.580359013759866,43.578672903672874,1096.6165005726025,0.0017167329171451258
WAS,OTHER,ypc,47,5.276595744680851,4.284966342557966,30.726179463459754,1088.794052809902,0.0016314743929763537
WAS,QB,ypc,61,5.016393442622951,5.913211719181868,41.84972677595628,107.51658978768414,0.011471112406548856
WAS,RB,ypc,360,4.805555555555555,4.370394552746945,46.41891055400807,3056.624191157369,0.0006740639080560634
