team,week,gsis_id,slot
JAX,16,00-0036973,RB1
JAX,16,00-0040719,RB2
JAX,16,00-0039893,WR1
JAX,16,00-0034960,WR2
JAX,16,00-0038606,WR3
JAX,16,00-0038935,TE1
JAX,17,00-0036971,QB1
JAX,17,00-0036973,RB1
JAX,17,00-0040719,RB2
JAX,17,00-0039893,WR1
JAX,17,00-0034960,WR2
JAX,17,00-0038606,WR3
JAX,17,00-0038935,TE1
KC,2,00-0033873,QB1
KC,2,00-0033923,RB2
KC,2,00-0037197,RB1
KC,2,00-0039894,WR1
KC,2,00-0035662,WR2
KC,2,00-0033857,WR3
KC,2,00-0030506,TE1
KC,4,00-0033873,QB1
KC,4,00-0033923,RB2
KC,4,00-0037197,RB1
KC,4,00-0039894,WR1
KC,4,00-0035662,WR2
KC,4,00-0038104,WR3
KC,4,00-0030506,TE1
KC,6,00-0033873,QB1
KC,6,00-0037197,RB1
KC,6,00-0033923,RB2
KC,6,00-0033857,WR3
KC,6,00-0039894,WR1
KC,6,00-0035662,WR2
KC,6,00-0030506,TE1
KC,7,00-0033873,QB1
KC,7,00-0033923,RB2
KC,7,00-0037197,RB1
KC,7,00-0039067,WR1
KC,7,00-0039894,WR2
KC,7,00-0035662,WR3
KC,7,00-0030506,TE1
KC,8,00-0033873,QB1
KC,8,00-0033923,RB2
KC,8,00-0037197,RB1
KC,8,00-0039894,WR2
KC,8,00-0039067,WR1
KC,8,00-0035662,WR3
KC,8,00-0030506,TE1
KC,12,00-0033873,QB1
KC,12,00-0033923,RB2
KC,12,00-0037197,RB1
KC,12,00-0039067,WR1
KC,12,00-0035662,WR3
KC,12,00-0039894,WR2
KC,12,00-0030506,TE1
KC,14,00-0033873,QB1
KC,14,00-0037197,RB2
KC,14,00-0033923,RB1
KC,14,00-0039067,WR1
KC,14,00-0039894,WR2
KC,14,00-0035662,WR3
KC,14,00-0030506,TE1
KC,15,00-0033873,QB1
KC,15,00-0037197,RB2
KC,15,00-0033923,RB1
KC,15,00-0039067,WR1
KC,15,00-0039894,WR2
KC,15,00-0035662,WR3
KC,15,00-0030506,TE1
KC,17,00-0037324,QB1
KC,17,00-0037197,RB1
KC,17,00-0033923,RB2
KC,17,00-0039894,WR1
KC,17,00-0035662,WR2
KC,17,00-0033857,WR3
KC,17,00-0030506,TE1
KC,1,00-0033873,QB1
KC,1,00-0033923,RB2
KC,1,00-0037197,RB1
KC,1,00-0039894,WR1
KC,1,00-0035662,WR2
KC,1,00-0033857,WR3
KC,1,00-0030506,TE1
KC,3,00-0033873,QB1
KC,3,00-0033923,RB2
KC,3,00-0037197,RB1
KC,3,00-0039894,WR1
KC,3,00-0035662,WR2
KC,3,00-0038104,WR3
KC,3,00-0030506,TE1
KC,5,00-0033873,QB1
KC,5,00-0033923,RB2
KC,5,00-0037197,RB1
KC,5,00-0039894,WR1
KC,5,00-0035662,WR2
KC,5,00-0033857,WR3
KC,5,00-0030506,TE1
KC,9,00-0033873,QB1
KC,9,00-0037197,RB1
KC,9,00-0033923,RB2
KC,9,00-0035662,WR3
KC,9,00-0039894,WR2
KC,9,00-0039067,WR1
KC,9,00-0030506,TE1
KC,11,00-0033873,QB1
KC,11,00-0033923,RB2
KC,11,00-0037197,RB1
KC,11,00-0039894,WR2
KC,11,00-0039067,WR1
KC,11,00-0035662,WR3
KC,11,00-0030506,TE1
KC,13,00-0033873,QB1
KC,13,00-0033923,RB2
KC,13,00-0037197,RB1
KC,13,00-0039067,WR1
KC,13,00-0039894,WR2
KC,13,00-0035662,WR3
KC,13,00-0030506,TE1
KC,16,00-0035289,QB1
KC,16,00-0037197,RB1
KC,16,00-0033923,RB2
KC,16,00-0039067,WR1
KC,16,00-0039894,WR2
KC,16,00-0035662,WR3
KC,16,00-0030506,TE1
KC,18,00-0037324,QB1
KC,18,00-0033923,RB2
KC,18,00-0037197,RB1
KC,18,00-0033857,WR3
KC,18,00-0039894,WR1
KC,18,00-0035662,WR2
KC,18,00-0030506,TE1
LA,1,00-0026498,QB1
LA,1,00-0037840,RB1
LA,1,00-0039738,RB2
LA,1,00-0039075,WR1
LA,1,00-0031381,WR2
LA,1,00-0036849,WR3
LA,1,00-0033110,TE1
LA,4,00-0026498,QB1
LA,4,00-0037840,RB1
LA,4,00-0039738,RB2
LA,4,00-0039075,WR1
LA,4,00-0031381,WR2
LA,4,00-0039751,WR3
LA,4,00-0033110,TE1
LA,5,00-0026498,QB1
LA,5,00-0037840,RB1
LA,5,00-0039738,RB2
LA,5,00-0039075,WR1
LA,5,00-0031381,WR2
LA,5,00-0039751,WR3
LA,5,00-0033110,TE1
LA,9,00-0026498,QB1
LA,9,00-0037840,RB1
LA,9,00-0039738,RB2
LA,9,00-0039075,WR1
LA,9,00-0031381,WR2
LA,9,00-0039751,WR3
LA,9,00-0033110,TE1
LA,11,00-0026498,QB1
LA,11,00-0037840,RB1
LA,11,00-0039738,RB2
LA,11,00-0039075,WR1
LA,11,00-0031381,WR2
LA,11,00-0039751,WR3
LA,11,00-0033110,TE1
LA,12,00-0026498,QB1
LA,12,00-0037840,RB1
LA,12,00-0039738,RB2
LA,12,00-0031381,WR2
LA,12,00-0039075,WR1
LA,12,00-0039751,WR3
LA,12,00-0036244,TE1
LA,15,00-0026498,QB1
LA,15,00-0037840,RB1
LA,15,00-0039738,RB2
LA,15,00-0031381,WR2
LA,15,00-0039075,WR1
LA,15,00-0036849,WR3
LA,15,00-0036244,TE1
LA,18,00-0026498,QB1
LA,18,00-0037840,RB1
LA,18,00-0039738,RB2
LA,18,00-0039075,WR1
LA,18,00-0031381,WR2
LA,18,00-0040590,WR3
LA,18,00-0036244,TE1
LA,2,00-0026498,QB1
LA,2,00-0037840,RB1
LA,2,00-0039738,RB2
LA,2,00-0039075,WR1
LA,2,00-0031381,WR2
LA,2,00-0036849,WR3
LA,2,00-0033110,TE1
LA,3,00-0026498,QB1
LA,3,00-0037840,RB1
LA,3,00-0039738,RB2
LA,3,00-0039075,WR1
LA,3,00-0031381,WR2
LA,3,00-0039751,WR3
LA,3,00-0033110,TE1
LA,6,00-0026498,QB1
LA,6,00-0037840,RB1
LA,6,00-0039738,RB2
LA,6,00-0039075,WR1
LA,6,00-0031381,WR2
LA,6,00-0039751,WR3
LA,6,00-0033110,TE1
LA,7,00-0026498,QB1
LA,7,00-0037840,RB1
LA,7,00-0039738,RB2
LA,7,00-0039075,WR1
LA,7,00-0031381,WR2
LA,7,00-0039751,WR3
LA,7,00-0033110,TE1
LA,10,00-0026498,QB1
LA,10,00-0037840,RB1
LA,10,00-0039738,RB2
LA,10,00-0031381,WR2
LA,10,00-0039075,WR1
LA,10,00-0039751,WR3
LA,10,00-0033110,TE1
LA,13,00-0026498,QB1
LA,13,00-0039738,RB2
LA,13,00-0037840,RB1
LA,13,00-0039075,WR1
LA,13,00-0031381,WR2
LA,13,00-0039751,WR3
LA,13,00-0036244,TE1
LA,14,00-0026498,QB1
LA,14,00-0037840,RB1
LA,14,00-0039738,RB2
LA,14,00-0039075,WR1
LA,14,00-0031381,WR2
LA,14,00-0038359,WR3
LA,14,00-0036244,TE1
LA,16,00-0026498,QB1
LA,16,00-0037840,RB1
LA,16,00-0039738,RB2
LA,16,00-0039075,WR1
LA,16,00-0031381,WR2
LA,16,00-0040590,WR3
LA,16,00-0036244,TE1
LA,17,00-0026498,QB1
LA,17,00-0037840,RB1
LA,17,00-0039738,RB2
LA,17,00-0031381,WR2
LA,17,00-0039075,WR1
LA,17,00-0040590,WR3
LA,17,00-0036244,TE1
LAC,1,00-0036355,QB1
LAC,1,00-0040666,RB1
LAC,1,00-0036893,RB2
LAC,1,00-0039915,WR1
LAC,1,00-0038544,WR2
LAC,1,00-0030279,WR3
LAC,1,00-0034159,TE1
LAC,3,00-0036355,QB1
LAC,3,00-0040666,RB1
LAC,3,00-0036893,RB2
LAC,3,00-0039915,WR1
LAC,3,00-0038544,WR2
LAC,3,00-0030279,WR3
LAC,3,00-0034159,TE1
LAC,5,00-0036355,QB1
LAC,5,00-0040666,RB1
LAC,5,00-0037617,RB2
LAC,5,00-0039915,WR1
LAC,5,00-0038544,WR2
LAC,5,00-0030279,WR3
LAC,5,00-0034159,TE1
LAC,7,00-0036355,QB1
LAC,7,00-0039391,RB1
LAC,7,00-0037617,RB2
LAC,7,00-0039915,WR1
LAC,7,00-0038544,WR2
LAC,7,00-0030279,WR3
LAC,7,00-0040189,TE1
LAC,8,00-0036355,QB1
LAC,8,00-0039391,RB1
LAC,8,00-0037617,RB2
LAC,8,00-0039915,WR1
LAC,8,00-0030279,WR2
LAC,8,00-0038544,WR3
LAC,8,00-0040189,TE1
LAC,10,00-0036355,QB1
LAC,10,00-0039391,RB1
LAC,10,00-0036755,RB2
LAC,10,00-0039915,WR1
LAC,10,00-0030279,WR2
LAC,10,00-0038544,WR3
LAC,10,00-0040189,TE1
LAC,13,00-0036355,QB1
LAC,13,00-0039391,RB1
LAC,13,00-0036755,RB2
LAC,13,00-0039915,WR1
LAC,13,00-0038544,WR2
LAC,13,00-0030279,WR3
LAC,13,00-0040189,TE1
LAC,14,00-0036355,QB1
LAC,14,00-0039391,RB1
LAC,14,00-0036755,RB2
LAC,14,00-0039915,WR1
LAC,14,00-0038544,WR2
LAC,14,00-0030279,WR3
LAC,14,00-0040189,TE1
LAC,17,00-0036355,QB1
LAC,17,00-0040666,RB1
LAC,17,00-0039391,RB2
LAC,17,00-0039915,WR1
LAC,17,00-0038544,WR2
LAC,17,00-0030279,WR3
LAC,17,00-0040189,TE1
LAC,2,00-0036355,QB1
LAC,2,00-0040666,RB1
LAC,2,00-0036893,RB2
LAC,2,00-0039915,WR1
LAC,2,00-0038544,WR2
LAC,2,00-0030279,WR3
LAC,2,00-0034159,TE1
LAC,4,00-0036355,QB1
LAC,4,00-0040666,RB1
LAC,4,00-0037617,RB2
LAC,4,00-0039915,WR1
LAC,4,00-0038544,WR2
LAC,4,00-0030279,WR3
LAC,4,00-0034159,TE1
LAC,6,00-0036355,QB1
LAC,6,00-0039391,RB2
LAC,6,00-0037617,RB1
LAC,6,00-0039915,WR1
LAC,6,00-0038544,WR2
LAC,6,00-0030279,WR3
LAC,6,00-0034159,TE1
LAC,9,00-0036355,QB1
LAC,9,00-0039391,RB1
LAC,9,00-0036755,RB2
LAC,9,00-0039915,WR1
LAC,9,00-0030279,WR2
LAC,9,00-0038544,WR3
LAC,9,00-0040189,TE1
LAC,11,00-0036355,QB1
LAC,11,00-0039391,RB1
LAC,11,00-0040039,RB2
LAC,11,00-0039915,WR1
LAC,11,00-0030279,WR2
LAC,11,00-0038544,WR3
LAC,11,00-0040189,TE1
LAC,15,00-0036355,QB1
LAC,15,00-0040666,RB1
LAC,15,00-0039391,RB2
LAC,15,00-0039915,WR1
LAC,15,00-0038544,WR2
LAC,15,00-0030279,WR3
LAC,15,00-0040189,TE1
LAC,16,00-0036355,QB1
LAC,16,00-0040666,RB1
LAC,16,00-0039391,RB2
LAC,16,00-0039915,WR1
LAC,16,00-0038544,WR2
LAC,16,00-0030279,WR3
LAC,16,00-0040189,TE1
LAC,18,00-0036355,QB1
LAC,18,00-0039391,RB2
LAC,18,00-0040666,RB1
LAC,18,00-0039915,WR1
LAC,18,00-0038544,WR2
LAC,18,00-0030279,WR3
LAC,18,00-0040189,TE1
LV,2,00-0030565,QB1
LV,2,00-0040122,RB1
LV,2,00-0038040,RB2
LV,2,00-0034960,WR1
LV,2,00-0038563,WR2
LV,2,00-0040581,WR3
LV,2,00-0039338,TE1
LV,4,00-0030565,QB1
LV,4,00-0040122,RB1
LV,4,00-0038040,RB2
LV,4,00-0034960,WR1
LV,4,00-0038563,WR2
LV,4,00-0040581,WR3
LV,4,00-0039338,TE1
LV,6,00-0030565,QB1
LV,6,00-0040122,RB1
LV,6,00-0031687,RB2
LV,6,00-0038563,WR2
LV,6,00-0034960,WR1
LV,6,00-0040729,WR3
LV,6,00-0039338,TE1
LV,9,00-0030565,QB1
LV,9,00-0040122,RB1
LV,9,00-0031687,RB2
LV,9,00-0038563,WR2
LV,9,00-0034960,WR1
LV,9,00-0040729,WR3
LV,9,00-0039338,TE1
LV,11,00-0030565,QB1
LV,11,00-0040122,RB1
LV,11,00-0031687,RB2
LV,11,00-0038563,WR1
LV,11,00-0032211,WR2
LV,11,00-0040729,WR3
LV,11,00-0039338,TE1
LV,12,00-0030565,QB1
LV,12,00-0040122,RB1
LV,12,00-0031687,RB2
LV,12,00-0038563,WR1
LV,12,00-0032211,WR2
LV,12,00-0040729,WR3
LV,12,00-0039338,TE1
LV,14,00-0030565,QB1
LV,14,00-0040122,RB1
LV,14,00-0031687,RB2
LV,14,00-0038563,WR1
LV,14,00-0032211,WR2
LV,14,00-0040581,WR3
LV,14,00-0039338,TE1
LV,17,00-0030565,QB1
LV,17,00-0040122,RB1
LV,17,00-0031687,RB2
LV,17,00-0032211,WR3
LV,17,00-0040729,WR2
LV,17,00-0038563,WR1
LV,17,00-0039066,TE1
LV,18,00-0030565,QB1
LV,18,00-0040122,RB1
LV,18,00-0031687,RB2
LV,18,00-0038563,WR1
LV,18,00-0040729,WR2
LV,18,00-0040581,WR3
LV,18,00-0039066,TE1
LV,1,00-0030565,QB1
LV,1,00-0040122,RB1
LV,1,00-0031687,RB2
LV,1,00-0034960,WR1
LV,1,00-0038563,WR2
LV,1,00-0040581,WR3
LV,1,00-0039338,TE1
LV,3,00-0030565,QB1
LV,3,00-0040122,RB1
LV,3,00-0038040,RB2
LV,3,00-0034960,WR1
LV,3,00-0038563,WR2
LV,3,00-0040581,WR3
LV,3,00-0039338,TE1
LV,5,00-0030565,QB1
LV,5,00-0040122,RB1
LV,5,00-0031687,RB2
LV,5,00-0038563,WR2
LV,5,00-0034960,WR1
LV,5,00-0040581,WR3
LV,5,00-0039338,TE1
LV,7,00-0030565,QB1
LV,7,00-0040122,RB1
LV,7,00-0031687,RB2
LV,7,00-0034960,WR1
LV,7,00-0038563,WR2
LV,7,00-0040729,WR3
LV,7,00-0039338,TE1
LV,10,00-0030565,QB1
LV,10,00-0040122,RB1
LV,10,00-0031687,RB2
LV,10,00-0038563,WR1
LV,10,00-0032211,WR2
LV,10,00-0040729,WR3
LV,10,00-0039338,TE1
LV,13,00-0030565,QB1
LV,13,00-0040122,RB1
LV,13,00-0031687,RB2
LV,13,00-0038563,WR1
LV,13,00-0032211,WR2
LV,13,00-0040581,WR3
LV,13,00-0039338,TE1
LV,15,00-0030565,QB1
LV,15,00-0040122,RB1
LV,15,00-0031687,RB2
LV,15,00-0038563,WR1
LV,15,00-0040729,WR2
LV,15,00-0032211,WR3
LV,15,00-0039338,TE1
LV,16,00-0030565,QB1
LV,16,00-0040122,RB1
LV,16,00-0031687,RB2
LV,16,00-0040729,WR2
LV,16,00-0038563,WR1
LV,16,00-0032211,WR3
LV,16,00-0039338,TE1
MIA,2,00-0036212,QB1
MIA,2,00-0039874,RB2
MIA,2,00-0039040,RB1
MIA,2,00-0036613,WR2
MIA,2,00-0033040,WR1
MIA,2,00-0039880,WR3
MIA,2,00-0031610,TE1
MIA,4,00-0036212,QB1
MIA,4,00-0039040,RB1
MIA,4,00-0040198,RB2
MIA,4,00-0033040,WR1
MIA,4,00-0036613,WR2
MIA,4,00-0039880,WR3
MIA,4,00-0031610,TE1
MIA,6,00-0036212,QB1
MIA,6,00-0039040,RB1
MIA,6,00-0040198,RB2
MIA,6,00-0036613,WR1
MIA,6,00-0039880,WR2
MIA,6,00-0036182,WR3
MIA,6,00-0031610,TE1
MIA,9,00-0036212,QB1
MIA,9,00-0039040,RB1
MIA,9,00-0040198,RB2
MIA,9,00-0036613,WR1
MIA,9,00-0039880,WR2
MIA,9,00-0036182,WR3
MIA,9,00-0038720,TE1
MIA,10,00-0036212,QB1
MIA,10,00-0040198,RB2
MIA,10,00-0039040,RB1
MIA,10,00-0039880,WR2
MIA,10,00-0036613,WR1
MIA,10,00-0036182,WR3
MIA,10,00-0038720,TE1
MIA,11,00-0036212,QB1
MIA,11,00-0040198,RB2
MIA,11,00-0039040,RB1
MIA,11,00-0036613,WR1
MIA,11,00-0039880,WR2
MIA,11,00-0036182,WR3
MIA,11,00-0038720,TE1
MIA,13,00-0036212,QB1
MIA,13,00-0039040,RB1
MIA,13,00-0040198,RB2
MIA,13,00-0039880,WR2
MIA,13,00-0036613,WR1
MIA,13,00-0036182,WR3
MIA,13,00-0031610,TE1
MIA,16,00-0040234,QB1
MIA,16,00-0039874,RB2
MIA,16,00-0039040,RB1
MIA,16,00-0039880,WR2
MIA,16,00-0036613,WR1
MIA,16,00-0036182,WR3
MIA,16,00-0031610,TE1
MIA,17,00-0040234,QB1
MIA,17,00-0039874,RB2
MIA,17,00-0039040,RB1
MIA,17,00-0036613,WR1
MIA,17,00-0039880,WR2
MIA,17,00-0034418,WR3
MIA,17,00-0031610,TE1
MIA,1,00-0036212,QB1
MIA,1,00-0039040,RB1
MIA,1,00-0039874,RB2
MIA,1,00-0033040,WR1
MIA,1,00-0036613,WR2
MIA,1,00-0039880,WR3
MIA,1,00-0031610,TE1
MIA,3,00-0036212,QB1
MIA,3,00-0039040,RB1
MIA,3,00-0039874,RB2
MIA,3,00-0033040,WR1
MIA,3,00-0036613,WR2
MIA,3,00-0039880,WR3
MIA,3,00-0031610,TE1
MIA,5,00-0036212,QB1
MIA,5,00-0039040,RB1
MIA,5,00-0040198,RB2
MIA,5,00-0036613,WR1
MIA,5,00-0039880,WR2
MIA,5,00-0036182,WR3
MIA,5,00-0031610,TE1
MIA,7,00-0036212,QB1
MIA,7,00-0039040,RB1
MIA,7,00-0040198,RB2
MIA,7,00-0036613,WR1
MIA,7,00-0039880,WR2
MIA,7,00-0036182,WR3
MIA,7,00-0031610,TE1
MIA,8,00-0036212,QB1
MIA,8,00-0040198,RB2
MIA,8,00-0039040,RB1
MIA,8,00-0036613,WR1
MIA,8,00-0039880,WR2
MIA,8,00-0036182,WR3
MIA,8,00-0038720,TE1
MIA,14,00-0036212,QB1
MIA,14,00-0039040,RB1
MIA,14,00-0040198,RB2
MIA,14,00-0036613,WR1
MIA,14,00-0039880,WR2
MIA,14,00-0036182,WR3
MIA,14,00-0031610,TE1
MIA,15,00-0036212,QB1
MIA,15,00-0039040,RB1
MIA,15,00-0039874,RB2
MIA,15,00-0036613,WR1
MIA,15,00-0039880,WR2
MIA,15,00-0036182,WR3
MIA,15,00-0031610,TE1
MIA,18,00-0040234,QB1
MIA,18,00-0039874,RB2
MIA,18,00-0039040,RB1
MIA,18,00-0034418,WR3
MIA,18,00-0036613,WR1
MIA,18,00-0039880,WR2
MIA,18,00-0037252,TE1
MIN,2,00-0039923,QB1
MIN,2,00-0033293,RB1
MIN,2,00-0037525,RB2
MIN,2,00-0036322,WR1
MIN,2,00-0037291,WR2
MIN,2,00-0030035,WR3
MIN,2,00-0035229,TE1
MIN,3,00-0039923,QB1
MIN,3,00-0037525,RB1
MIN,3,00-0036414,RB2
MIN,3,00-0030035,WR3
MIN,3,00-0036322,WR1
MIN,3,00-0037291,WR2
MIN,3,00-0035229,TE1
MIN,7,00-0039923,QB1
MIN,7,00-0037525,RB1
MIN,7,00-0038440,RB2
MIN,7,00-0036322,WR1
MIN,7,00-0038994,WR2
MIN,7,00-0037291,WR3
MIN,7,00-0035229,TE1
MIN,10,00-0039923,QB1
MIN,10,00-0033293,RB2
MIN,10,00-0037525,RB1
MIN,10,00-0038994,WR2
MIN,10,00-0036322,WR1
MIN,10,00-0037291,WR3
MIN,10,00-0035229,TE1
MIN,11,00-0039923,QB1
MIN,11,00-0033293,RB1
MIN,11,00-0037525,RB2
MIN,11,00-0037291,WR3
MIN,11,00-0038994,WR2
MIN,11,00-0036322,WR1
MIN,11,00-0035229,TE1
MIN,14,00-0039923,QB1
MIN,14,00-0033293,RB1
MIN,14,00-0037525,RB2
MIN,14,00-0038994,WR2
MIN,14,00-0036322,WR1
MIN,14,00-0037291,WR3
MIN,14,00-0035229,TE1
MIN,17,00-0039923,QB1
MIN,17,00-0033293,RB1
MIN,17,00-0037525,RB2
MIN,17,00-0037291,WR3
MIN,17,00-0038994,WR2
MIN,17,00-0036322,WR1
MIN,17,00-0035229,TE1
MIN,18,00-0039923,QB1
MIN,18,00-0037525,RB2
MIN,18,00-0033293,RB1
MIN,18,00-0038994,WR2
MIN,18,00-0037291,WR3
MIN,18,00-0036322,WR1
MIN,18,00-0035229,TE1
MIN,1,00-0039923,QB1
MIN,1,00-0037525,RB2
MIN,1,00-0033293,RB1
MIN,1,00-0030035,WR2
MIN,1,00-0036322,WR1
MIN,1,00-0037291,WR3
MIN,1,00-0035229,TE1
MIN,4,00-0039923,QB1
MIN,4,00-0037525,RB1
MIN,4,00-0038440,RB2
MIN,4,00-0037291,WR3
MIN,4,00-0038994,WR2
MIN,4,00-0036322,WR1
MIN,4,00-0035229,TE1
MIN,5,00-0039923,QB1
MIN,5,00-0038440,RB2
MIN,5,00-0037525,RB1
MIN,5,00-0036322,WR1
MIN,5,00-0037291,WR3
MIN,5,00-0038994,WR2
MIN,5,00-0035229,TE1
MIN,8,00-0039923,QB1
MIN,8,00-0037525,RB1
MIN,8,00-0038440,RB2
MIN,8,00-0036322,WR1
MIN,8,00-0038994,WR2
MIN,8,00-0037291,WR3
MIN,8,00-0035229,TE1
MIN,9,00-0039923,QB1
MIN,9,00-0037525,RB1
MIN,9,00-0033293,RB2
MIN,9,00-0037291,WR3
MIN,9,00-0038994,WR2
MIN,9,00-0036322,WR1
MIN,9,00-0035229,TE1
MIN,12,00-0039923,QB1
MIN,12,00-0033293,RB1
MIN,12,00-0037525,RB2
MIN,12,00-0036322,WR1
MIN,12,00-0038994,WR2
MIN,12,00-0037291,WR3
MIN,12,00-0035229,TE1
MIN,13,00-0039923,QB1
MIN,13,00-0033293,RB1
MIN,13,00-0037525,RB2
MIN,13,00-0037291,WR3
MIN,13,00-0038994,WR2
MIN,13,00-0036322,WR1
MIN,13,00-0035229,TE1
MIN,15,00-0039923,QB1
MIN,15,00-0037525,RB2
MIN,15,00-0033293,RB1
MIN,15,00-0038994,WR2
MIN,15,00-0036322,WR1
MIN,15,00-0037291,WR3
MIN,15,00-0035229,TE1
MIN,16,00-0039923,QB1
MIN,16,00-0037525,RB2
MIN,16,00-0033293,RB1
MIN,16,00-0036322,WR1
MIN,16,00-0038994,WR2
MIN,16,00-0037291,WR3
MIN,16,00-0035229,TE1
NE,1,00-0039851,QB1
NE,1,00-0036875,RB1
NE,1,00-0040734,RB2
NE,1,00-0031588,WR1
NE,1,00-0038621,WR2
NE,1,00-0038608,WR3
NE,1,00-0033090,TE1
NE,3,00-0039851,QB1
NE,3,00-0036875,RB1
NE,3,00-0040734,RB2
NE,3,00-0031588,WR1
NE,3,00-0038608,WR2
NE,3,00-0033555,WR3
NE,3,00-0033090,TE1
NE,4,00-0039851,QB1
NE,4,00-0036875,RB1
NE,4,00-0040734,RB2
NE,4,00-0031588,WR1
NE,4,00-0038608,WR2
NE,4,00-0033555,WR3
NE,4,00-0033090,TE1
NE,8,00-0039851,QB1
NE,8,00-0040734,RB2
NE,8,00-0036875,RB1
NE,8,00-0031588,WR1
NE,8,00-0038608,WR2
NE,8,00-0033555,WR3
NE,8,00-0033090,TE1
NE,9,00-0039851,QB1
NE,9,00-0040734,RB2
NE,9,00-0036875,RB1
NE,9,00-0038608,WR2
NE,9,00-0031588,WR1
NE,9,00-0033555,WR3
NE,9,00-0033090,TE1
NE,11,00-0039851,QB1
NE,11,00-0040734,RB2
NE,11,00-0036875,RB1
NE,11,00-0038608,WR2
NE,11,00-0031588,WR1
NE,11,00-0033555,WR3
NE,11,00-0033090,TE1
NE,13,00-0039851,QB1
NE,13,00-0040734,RB1
NE,13,00-0036875,RB2
NE,13,00-0031588,WR1
NE,13,00-0038608,WR2
NE,13,00-0033555,WR3
NE,13,00-0033090,TE1
NE,15,00-0039851,QB1
NE,15,00-0040734,RB2
NE,15,00-0036875,RB1
NE,15,00-0038608,WR2
NE,15,00-0031588,WR1
NE,15,00-0033555,WR3
NE,15,00-0033090,TE1
NE,18,00-0039851,QB1
NE,18,00-0036875,RB2
NE,18,00-0040734,RB1
NE,18,00-0038608,WR2
NE,18,00-0031588,WR1
NE,18,00-0040131,WR3
NE,18,00-0033090,TE1
NE,2,00-0039851,QB1
NE,2,00-0036875,RB1
NE,2,00-0040734,RB2
NE,2,00-0031588,WR1
NE,2,00-0038608,WR2
NE,2,00-0038621,WR3
NE,2,00-0033090,TE1
NE,5,00-0039851,QB1
NE,5,00-0036875,RB1
NE,5,00-0040734,RB2
NE,5,00-0031588,WR1
NE,5,00-0038608,WR2
NE,5,00-0033555,WR3
NE,5,00-0033090,TE1
NE,6,00-0039851,QB1
NE,6,00-0036875,RB1
NE,6,00-0040734,RB2
NE,6,00-0031588,WR1
NE,6,00-0038608,WR2
NE,6,00-0033555,WR3
NE,6,00-0033090,TE1
NE,7,00-0039851,QB1
NE,7,00-0036875,RB1
NE,7,00-0040734,RB2
NE,7,00-0031588,WR1
NE,7,00-0038608,WR2
NE,7,00-0033555,WR3
NE,7,00-0033090,TE1
NE,10,00-0039851,QB1
NE,10,00-0036875,RB1
NE,10,00-0040734,RB2
NE,10,00-0031588,WR1
NE,10,00-0038608,WR2
NE,10,00-0033555,WR3
NE,10,00-0033090,TE1
NE,12,00-0039851,QB1
NE,12,00-0036875,RB1
NE,12,00-0040734,RB2
NE,12,00-0031588,WR1
NE,12,00-0038608,WR2
NE,12,00-0033555,WR3
NE,12,00-0033090,TE1
NE,16,00-0039851,QB1
NE,16,00-0036875,RB2
NE,16,00-0040734,RB1
NE,16,00-0038608,WR2
NE,16,00-0031588,WR1
NE,16,00-0033555,WR3
NE,16,00-0033090,TE1
NE,17,00-0039851,QB1
NE,17,00-0036875,RB2
NE,17,00-0040734,RB1
NE,17,00-0038608,WR2
NE,17,00-0031588,WR1
NE,17,00-0038621,WR3
NE,17,00-0033090,TE1
NO,1,00-0039376,QB1
NO,1,00-0033906,RB1
NO,1,00-0038551,RB2
NO,1,00-0037239,WR1
NO,1,00-0037545,WR2
NO,1,00-0031236,WR3
NO,1,00-0036040,TE1
NO,2,00-0039376,QB1
NO,2,00-0038551,RB2
NO,2,00-0033906,RB1
NO,2,00-0037239,WR1
NO,2,00-0037545,WR2
NO,2,00-0031236,WR3
NO,2,00-0036040,TE1
NO,5,00-0039376,QB1
NO,5,00-0033906,RB1
NO,5,00-0038551,RB2
NO,5,00-0031236,WR3
NO,5,00-0037545,WR2
NO,5,00-0037239,WR1
NO,5,00-0036040,TE1
NO,6,00-0039376,QB1
NO,6,00-0038551,RB2
NO,6,00-0033906,RB1
NO,6,00-0037239,WR1
NO,6,00-0037545,WR2
NO,6,00-0031236,WR3
NO,6,00-0036040,TE1
NO,8,00-0039376,QB1
NO,8,00-0033906,RB1
NO,8,00-0040202,RB2
NO,8,00-0031236,WR3
NO,8,00-0037239,WR1
NO,8,00-0037545,WR2
NO,8,00-0036040,TE1
NO,12,00-0040743,QB1
NO,12,00-0033906,RB1
NO,12,00-0040202,RB2
NO,12,00-0039424,WR2
NO,12,00-0039623,WR3
NO,12,00-0037239,WR1
NO,12,00-0036040,TE1
NO,15,00-0040743,QB1
NO,15,00-0033906,RB1
NO,15,00-0040202,RB2
NO,15,00-0039424,WR2
NO,15,00-0039623,WR3
NO,15,00-0037239,WR1
NO,15,00-0036040,TE1
NO,16,00-0040743,QB1
NO,16,00-0033906,RB1
NO,16,00-0038397,RB2
NO,16,00-0037239,WR1
NO,16,00-0039623,WR2
NO,16,00-0034860,WR3
NO,16,00-0036040,TE1
NO,3,00-0039376,QB1
NO,3,00-0033906,RB1
NO,3,00-0038551,RB2
NO,3,00-0037239,WR1
NO,3,00-0037545,WR2
