team,week,gsis_id,slot
CLE,9,00-0038098,RB2
CLE,10,00-0037267,RB1
CLE,10,00-0038098,RB2
CLE,11,00-0034791,RB1
CLE,11,00-0037267,RB2
CLE,12,00-0034791,RB1
CLE,12,00-0037267,RB2
CLE,13,00-0034791,RB1
CLE,13,00-0037267,RB2
CLE,14,00-0034791,RB1
CLE,14,00-0037267,RB2
CLE,15,00-0034791,RB1
CLE,15,00-0037267,RB2
CLE,16,00-0034791,RB1
CLE,16,00-0037267,RB2
CLE,17,00-0037267,RB1
CLE,17,00-0038098,RB2
CLE,18,00-0037267,RB1
CLE,18,00-0033925,RB2
CLE,19,00-0033925,RB1
DAL,1,00-0033045,RB1
DAL,1,00-0036139,RB2
DAL,2,00-0033045,RB1
DAL,2,00-0036139,RB2
DAL,3,00-0033045,RB1
DAL,3,00-0036139,RB2
DAL,4,00-0033045,RB1
DAL,4,00-0036139,RB2
DAL,5,00-0033045,RB1
DAL,5,00-0036139,RB2
DAL,6,00-0033045,RB1
DAL,6,00-0036139,RB2
DAL,7,00-0033045,RB1
DAL,7,00-0036139,RB2
DAL,8,00-0033045,RB1
DAL,8,00-0036139,RB2
DAL,9,00-0033045,RB1
DAL,9,00-0036139,RB2
DAL,10,00-0036139,RB1
DAL,10,00-0038622,RB2
DAL,11,00-0036139,RB1
DAL,11,00-0038622,RB2
DAL,12,00-0036139,RB1
DAL,12,00-0038622,RB2
DAL,13,00-0036139,RB1
DAL,13,00-0033045,RB2
DAL,14,00-0036139,RB1
DAL,14,00-0033045,RB2
DAL,15,00-0036139,RB1
DAL,15,00-0033045,RB2
DAL,16,00-0036139,RB1
DAL,16,00-0033045,RB2
DAL,17,00-0036139,RB1
DAL,17,00-0033045,RB2
DAL,18,00-0036139,RB1
DAL,18,00-0033045,RB2
DAL,19,00-0036139,RB1
DAL,19,00-0038622,RB2
DEN,1,00-0036997,RB1
DEN,1,00-0038794,RB2
DEN,2,00-0036997,RB1
DEN,2,00-0038794,RB2
DEN,3,00-0036997,RB1
DEN,3,00-0038794,RB2
DEN,4,00-0036997,RB1
DEN,4,00-0038794,RB2
DEN,5,00-0036997,RB1
DEN,5,00-0038794,RB2
DEN,6,00-0036997,RB1
DEN,6,00-0038794,RB2
DEN,7,00-0036997,RB1
DEN,7,00-0038794,RB2
DEN,8,00-0036997,RB1
DEN,8,00-0038794,RB2
DEN,9,00-0036997,RB1
DEN,9,00-0038794,RB2
DEN,10,00-0036997,RB1
DEN,10,00-0038794,RB2
DEN,11,00-0036997,RB1
DEN,11,00-0038794,RB2
DEN,12,00-0036997,RB1
DEN,12,00-0038794,RB2
DEN,13,00-0036997,RB1
DEN,13,00-0038794,RB2
DEN,14,00-0036997,RB1
DEN,14,00-0038794,RB2
DEN,15,00-0036997,RB1
DEN,15,00-0038794,RB2
DEN,16,00-0036997,RB1
DEN,16,00-0038794,RB2
DEN,17,00-0036997,RB1
DEN,17,00-0038794,RB2
DEN,18,00-0036997,RB1
DEN,18,00-0038794,RB2
DEN,19,00-0036997,RB1
DEN,19,00-0038794,RB2
DEN,20,00-0036997,RB1
DEN,20,00-0038794,RB2
DET,1,00-0035685,RB1
DET,1,00-0039139,RB2
DET,2,00-0035685,RB1
DET,2,00-0039139,RB2
DET,3,00-0035685,RB1
DET,3,00-0039139,RB2
DET,4,00-0035685,RB1
DET,4,00-0039139,RB2
DET,5,00-0035685,RB1
DET,5,00-0039139,RB2
DET,6,00-0035685,RB1
DET,6,00-0039139,RB2
DET,7,00-0035685,RB1
DET,7,00-0039139,RB2
DET,8,00-0035685,RB1
DET,8,00-0039139,RB2
DET,9,00-0035685,RB1
DET,9,00-0039139,RB2
DET,10,00-0035685,RB1
DET,10,00-0039139,RB2
DET,11,00-0035685,RB1
DET,11,00-0039139,RB2
DET,12,00-0035685,RB1
DET,12,00-0039139,RB2
DET,13,00-0035685,RB1
DET,13,00-0039139,RB2
DET,14,00-0035685,RB1
DET,14,00-0039139,RB2
DET,15,00-0035685,RB1
DET,15,00-0039139,RB2
DET,16,00-0035685,RB1
DET,16,00-0039139,RB2
DET,17,00-0035685,RB1
DET,17,00-0039139,RB2
DET,18,00-0035685,RB1
DET,18,00-0039139,RB2
DET,19,00-0035685,RB1
DET,19,00-0039139,RB2
DET,20,00-0035685,RB1
DET,20,00-0039139,RB2
DET,21,00-0035685,RB1
DET,21,00-0039139,RB2
GB,1,00-0035700,RB1
GB,1,00-0039811,RB2
GB,2,00-0035700,RB1
GB,2,00-0039811,RB2
GB,3,00-0035700,RB1
GB,3,00-0039811,RB2
GB,4,00-0035700,RB1
GB,4,00-0038797,RB2
GB,5,00-0035700,RB1
GB,5,00-0038797,RB2
GB,6,00-0035700,RB1
GB,6,00-0038797,RB2
GB,7,00-0035700,RB1
GB,7,00-0038797,RB2
GB,8,00-0035700,RB1
GB,8,00-0038797,RB2
GB,9,00-0035700,RB1
GB,9,00-0038797,RB2
GB,10,00-0035700,RB1
GB,10,00-0038797,RB2
GB,11,00-0035700,RB1
GB,11,00-0038797,RB2
GB,12,00-0035700,RB1
GB,12,00-0038797,RB2
GB,13,00-0035700,RB1
GB,13,00-0038797,RB2
GB,14,00-0035700,RB1
GB,14,00-0038797,RB2
GB,15,00-0035700,RB1
GB,15,00-0038797,RB2
GB,16,00-0035700,RB1
GB,16,00-0038797,RB2
GB,17,00-0035700,RB1
GB,17,00-0038797,RB2
GB,18,00-0035700,RB1
GB,18,00-0038797,RB2
GB,19,00-0035700,RB1
GB,19,00-0038797,RB2
GB,20,00-0035700,RB1
GB,20,00-0038797,RB2
HOU,1,00-0033897,RB1
HOU,1,00-0037258,RB2
HOU,2,00-0033897,RB1
HOU,2,00-0037258,RB2
HOU,3,00-0033897,RB1
HOU,3,00-0036414,RB2
HOU,4,00-0036414,RB1
HOU,4,00-0033854,RB2
HOU,5,00-0036414,RB1
HOU,5,00-0033897,RB2
HOU,6,00-0036414,RB1
HOU,6,00-0033854,RB2
HOU,7,00-0033897,RB1
HOU,7,00-0036414,RB2
HOU,8,00-0033897,RB1
HOU,8,00-0037258,RB2
HOU,9,00-0033897,RB1
HOU,9,00-0037258,RB2
HOU,10,00-0033897,RB1
HOU,10,00-0037258,RB2
HOU,11,00-0033897,RB1
HOU,11,00-0037258,RB2
HOU,12,00-0033897,RB1
HOU,12,00-0037258,RB2
HOU,13,00-0033897,RB1
HOU,13,00-0037258,RB2
HOU,14,00-0033897,RB1
HOU,14,00-0037258,RB2
HOU,15,00-0033897,RB1
HOU,15,00-0037258,RB2
HOU,16,00-0033897,RB1
HOU,16,00-0037258,RB2
HOU,17,00-0033897,RB1
HOU,17,00-0037258,RB2
HOU,18,00-0033897,RB1
HOU,18,00-0037258,RB2
HOU,19,00-0033897,RB1
HOU,19,00-0037258,RB2
HOU,20,00-0033897,RB1
HOU,20,00-0037258,RB2
HOU,21,00-0033897,RB1
HOU,21,00-0037258,RB2
IND,1,00-0036223,RB1
IND,1,00-0036984,RB2
IND,2,00-0036223,RB1
IND,2,00-0036984,RB2
IND,3,00-0036223,RB1
IND,3,00-0036984,RB2
IND,4,00-0036223,RB1
IND,4,00-0036984,RB2
IND,5,00-0036223,RB1
IND,5,00-0036984,RB2
IND,6,00-0036223,RB1
IND,6,00-0036984,RB2
IND,7,00-0036223,RB1
IND,7,00-0036984,RB2
IND,8,00-0036984,RB1
IND,8,00-0037120,RB2
IND,9,00-0036984,RB1
IND,9,00-0037120,RB2
IND,10,00-0036223,RB1
IND,10,00-0036984,RB2
IND,11,00-0036223,RB1
IND,11,00-0036984,RB2
IND,12,00-0036223,RB1
IND,12,00-0036984,RB2
IND,13,00-0036223,RB1
IND,13,00-0036984,RB2
IND,14,00-0036223,RB1
IND,14,00-0036984,RB2
IND,15,00-0036223,RB1
IND,15,00-0036984,RB2
IND,16,00-0036223,RB1
IND,16,00-0036984,RB2
IND,17,00-0036223,RB1
IND,17,00-0036984,RB2
IND,18,00-0036223,RB1
IND,18,00-0036984,RB2
IND,19,00-0036223,RB1
IND,19,00-0036984,RB2
JAX,1,00-0036973,RB1
JAX,1,00-0038555,RB2
JAX,2,00-0036973,RB1
JAX,2,00-0038555,RB2
JAX,3,00-0036973,RB1
JAX,3,00-0038555,RB2
JAX,4,00-0036973,RB1
JAX,4,00-0038555,RB2
JAX,5,00-0036973,RB1
JAX,5,00-0038555,RB2
JAX,6,00-0036973,RB1
JAX,6,00-0038555,RB2
JAX,7,00-0036973,RB1
JAX,7,00-0038555,RB2
JAX,8,00-0036973,RB1
JAX,8,00-0038555,RB2
JAX,9,00-0036973,RB1
JAX,9,00-0038555,RB2
JAX,10,00-0036973,RB1
JAX,10,00-0038555,RB2
JAX,11,00-0036973,RB1
JAX,11,00-0038555,RB2
JAX,12,00-0036973,RB1
JAX,12,00-0038555,RB2
JAX,13,00-0036973,RB1
JAX,13,00-0038555,RB2
JAX,14,00-0036973,RB1
JAX,14,00-0038555,RB2
JAX,15,00-0036973,RB1
JAX,15,00-0038555,RB2
JAX,16,00-0036973,RB1
JAX,16,00-0038555,RB2
JAX,17,00-0036973,RB1
JAX,17,00-0038555,RB2
JAX,18,00-0036973,RB1
JAX,18,00-0038555,RB2
JAX,19,00-0036973,RB1
JAX,19,00-0038555,RB2
KC,1,00-0037197,RB1
KC,1,00-0033526,RB2
KC,2,00-0037197,RB1
KC,2,00-0033526,RB2
KC,3,00-0037197,RB1
KC,3,00-0033526,RB2
KC,4,00-0033526,RB1
KC,5,00-0033526,RB1
KC,6,00-0033923,RB1
KC,6,00-0033526,RB2
KC,7,00-0033923,RB1
KC,7,00-0033526,RB2
KC,8,00-0033923,RB1
KC,8,00-0033526,RB2
KC,9,00-0033923,RB1
KC,9,00-0033526,RB2
KC,10,00-0033923,RB1
KC,10,00-0033526,RB2
KC,11,00-0033923,RB1
KC,11,00-0033526,RB2
KC,12,00-0033923,RB1
KC,12,00-0033526,RB2
KC,13,00-0033923,RB1
KC,13,00-0033526,RB2
KC,14,00-0033923,RB1
KC,14,00-0037197,RB2
KC,15,00-0037197,RB1
KC,15,00-0033923,RB2
KC,16,00-0037197,RB1
KC,16,00-0033923,RB2
KC,17,00-0037197,RB1
KC,17,00-0033923,RB2
KC,18,00-0037197,RB1
KC,18,00-0033923,RB2
KC,19,00-0037197,RB1
KC,19,00-0033923,RB2
KC,20,00-0037197,RB1
KC,20,00-0033923,RB2
KC,21,00-0037197,RB1
KC,21,00-0033923,RB2
KC,22,00-0037197,RB1
KC,22,00-0033923,RB2
LA,1,00-0037840,RB1
LA,1,00-0039738,RB2
LA,2,00-0037840,RB1
LA,2,00-0039738,RB2
LA,3,00-0037840,RB1
LA,3,00-0039738,RB2
LA,4,00-0037840,RB1
LA,4,00-0037557,RB2
LA,5,00-0037840,RB1
LA,5,00-0037557,RB2
LA,6,00-0037840,RB1
LA,6,00-0037557,RB2
LA,7,00-0037840,RB1
LA,7,00-0037557,RB2
LA,8,00-0037840,RB1
LA,8,00-0037557,RB2
LA,9,00-0037840,RB1
LA,9,00-0037557,RB2
LA,10,00-0037840,RB1
LA,10,00-0039738,RB2
LA,11,00-0037840,RB1
LA,11,00-0039738,RB2
LA,12,00-0037840,RB1
LA,12,00-0039738,RB2
LA,13,00-0037840,RB1
LA,13,00-0039738,RB2
LA,14,00-0037840,RB1
LA,14,00-0039738,RB2
LA,15,00-0037840,RB1
LA,15,00-0039738,RB2
LA,16,00-0037840,RB1
LA,16,00-0039738,RB2
LA,17,00-0037840,RB1
LA,17,00-0039738,RB2
LA,18,00-0037840,RB1
LA,18,00-0039738,RB2
LA,19,00-0039738,RB1
LA,19,00-0037840,RB2
LA,20,00-0037840,RB1
LA,20,00-0037557,RB2
LA,21,00-0037840,RB1
LA,21,00-0037557,RB2
LAC,1,00-0036158,RB1
LAC,1,00-0034184,RB2
LAC,2,00-0036158,RB1
LAC,2,00-0034184,RB2
LAC,3,00-0036158,RB1
LAC,3,00-0034184,RB2
LAC,4,00-0036158,RB1
LAC,4,00-0034184,RB2
LAC,5,00-0036158,RB1
LAC,5,00-0034184,RB2
LAC,6,00-0036158,RB1
LAC,6,00-0039391,RB2
LAC,7,00-0036158,RB1
LAC,7,00-0039391,RB2
LAC,8,00-0036158,RB1
LAC,8,00-0039391,RB2
LAC,9,00-0036158,RB1
LAC,9,00-0039391,RB2
LAC,10,00-0036158,RB1
LAC,10,00-0039391,RB2
LAC,11,00-0036158,RB1
LAC,11,00-0039391,RB2
LAC,12,00-0036158,RB1
LAC,12,00-0039391,RB2
LAC,13,00-0036158,RB1
LAC,13,00-0039391,RB2
LAC,14,00-0039391,RB1
LAC,14,00-0037617,RB2
LAC,15,00-0034184,RB1
LAC,15,00-0037617,RB2
LAC,16,00-0034184,RB1
LAC,16,00-0037617,RB2
LAC,17,00-0034184,RB1
LAC,17,00-0037617,RB2
LAC,18,00-0034184,RB1
LAC,18,00-0037617,RB2
LAC,19,00-0034184,RB1
LAC,19,00-0037617,RB2
LAC,20,00-0034184,RB1
LAC,20,00-0037617,RB2
LV,1,00-0038040,RB1
LV,1,00-0034972,RB2
LV,2,00-0038040,RB1
LV,2,00-0034972,RB2
LV,3,00-0038040,RB1
LV,3,00-0034972,RB2
LV,4,00-0038040,RB1
LV,4,00-0034972,RB2
LV,5,00-0038040,RB1
LV,5,00-0034972,RB2
LV,6,00-0038040,RB1
LV,6,00-0034972,RB2
LV,7,00-0038040,RB1
LV,7,00-0034972,RB2
LV,8,00-0038040,RB1
LV,8,00-0034972,RB2
LV,9,00-0038040,RB1
LV,9,00-0034972,RB2
LV,10,00-0038040,RB1
LV,10,00-0034972,RB2
LV,11,00-0038040,RB1
LV,11,00-0034972,RB2
LV,12,00-0038040,RB1
LV,12,00-0034972,RB2
LV,13,00-0038040,RB1
LV,13,00-0034972,RB2
LV,14,00-0032104,RB1
LV,14,00-0039407,RB2
LV,15,00-0032104,RB1
LV,15,00-0039407,RB2
LV,16,00-0032104,RB1
LV,16,00-0039407,RB2
LV,17,00-0032104,RB1
LV,17,00-0039407,RB2
LV,18,00-0032104,RB1
LV,18,00-0039407,RB2
LV,19,00-0032104,RB1
LV,19,00-0039407,RB2
MIA,1,00-0031687,RB1
MIA,1,00-0039040,RB2
MIA,2,00-0031687,RB1
MIA,2,00-0039040,RB2
MIA,3,00-0039040,RB1
MIA,3,00-0031687,RB2
MIA,4,00-0039040,RB1
MIA,4,00-0031687,RB2
MIA,5,00-0031687,RB1
MIA,5,00-0039040,RB2
MIA,6,00-0031687,RB1
MIA,6,00-0039040,RB2
MIA,7,00-0031687,RB1
MIA,7,00-0039040,RB2
MIA,8,00-0031687,RB1
MIA,8,00-0039040,RB2
MIA,9,00-0031687,RB1
MIA,9,00-0039040,RB2
MIA,10,00-0031687,RB1
MIA,10,00-0039040,RB2
MIA,11,00-0031687,RB1
MIA,11,00-0039040,RB2
MIA,12,00-0031687,RB1
MIA,12,00-0039040,RB2
MIA,13,00-0031687,RB1
MIA,13,00-0039040,RB2
MIA,14,00-0039040,RB1
MIA,14,00-0039874,RB2
MIA,15,00-0031687,RB1
MIA,15,00-0039040,RB2
MIA,16,00-0031687,RB1
MIA,16,00-0039040,RB2
MIA,17,00-0039040,RB1
MIA,17,00-0031687,RB2
MIA,18,00-0039040,RB1
MIA,18,00-0031687,RB2
MIA,19,00-0031687,RB1
MIA,19,00-0039040,RB2
MIN,1,00-0033293,RB1
MIN,1,00-0037276,RB2
MIN,2,00-0033293,RB1
MIN,2,00-0037276,RB2
MIN,3,00-0033293,RB1
MIN,3,00-0037276,RB2
MIN,4,00-0033293,RB1
MIN,4,00-0037276,RB2
MIN,5,00-0033293,RB1
MIN,5,00-0037276,RB2
MIN,6,00-0033293,RB1
MIN,6,00-0037276,RB2
MIN,7,00-0033293,RB1
MIN,7,00-0037276,RB2
MIN,8,00-0033293,RB1
MIN,8,00-0037276,RB2
MIN,9,00-0033293,RB1
MIN,9,00-0037276,RB2
MIN,10,00-0033293,RB1
MIN,10,00-0037276,RB2
MIN,11,00-0033293,RB1
MIN,11,00-0037276,RB2
MIN,12,00-0033293,RB1
MIN,12,00-0037276,RB2
MIN,13,00-0033293,RB1
MIN,13,00-0036414,RB2
MIN,14,00-0033293,RB1
MIN,14,00-0036414,RB2
MIN,15,00-0033293,RB1
MIN,15,00-0036414,RB2
MIN,16,00-0033293,RB1
MIN,16,00-0036414,RB2
MIN,17,00-0033293,RB1
MIN,17,00-0036414,RB2
MIN,18,00-0033293,RB1
MIN,18,00-0036414,RB2
MIN,19,00-0033293,RB1
MIN,19,00-0036414,RB2
MIN,20,00-0033293,RB1
MIN,20,00-0036414,RB2
NE,1,00-0036875,RB1
NE,1,00-0036328,RB2
NE,2,00-0036875,RB1
NE,2,00-0036328,RB2
NE,3,00-0036875,RB1
NE,3,00-0036328,RB2
NE,4,00-0036875,RB1
NE,4,00-0036328,RB2
NE,5,00-0036875,RB1
NE,5,00-0036328,RB2
NE,6,00-0036875,RB1
NE,6,00-0036328,RB2
NE,7,00-0036328,RB1
NE,7,00-0035806,RB2
NE,8,00-0036328,RB1
NE,8,00-0035806,RB2
NE,9,00-0036875,RB1
NE,9,00-0036328,RB2
NE,10,00-0036875,RB1
NE,10,00-0036328,RB2
NE,11,00-0036875,RB1
NE,11,00-0036328,RB2
NE,12,00-0036875,RB1
NE,12,00-0036328,RB2
NE,13,00-0036875,RB1
NE,13,00-0036328,RB2
NE,14,00-0036875,RB1
NE,14,00-0036328,RB2
NE,15,00-0036875,RB1
NE,15,00-0036328,RB2
NE,16,00-0036875,RB1
NE,16,00-0036328,RB2
NE,17,00-0036875,RB1
NE,17,00-0036328,RB2
NE,18,00-0036875,RB1
NE,18,00-0036328,RB2
NE,19,00-0036875,RB1
NE,19,00-0036328,RB2
NO,1,00-0033906,RB1
NO,1,00-0033948,RB2
NO,2,00-0033906,RB1
NO,2,00-0033948,RB2
NO,3,00-0033906,RB1
NO,3,00-0033948,RB2
NO,4,00-0033906,RB1
NO,4,00-0033948,RB2
NO,5,00-0033906,RB1
NO,5,00-0033948,RB2
NO,6,00-0033906,RB1
NO,6,00-0033948,RB2
NO,7,00-0033906,RB1
NO,7,00-0033948,RB2
NO,8,00-0033906,RB1
NO,8,00-0033948,RB2
NO,9,00-0033906,RB1
NO,9,00-0033948,RB2
NO,10,00-0033906,RB1
NO,10,00-0033948,RB2
NO,11,00-0033906,RB1
NO,11,00-0033948,RB2
NO,12,00-0033906,RB1
NO,12,00-0033948,RB2
NO,13,00-0033906,RB1
NO,13,00-0033948,RB2
NO,14,00-0033906,RB1
NO,14,00-0033948,RB2
NO,15,00-0033906,RB1
NO,15,00-0033948,RB2
NO,16,00-0033906,RB1
NO,16,00-0033948,RB2
NO,17,00-0033906,RB1
NO,17,00-0033948,RB2
NO,18,00-0033906,RB1
NO,18,00-0033948,RB2
NO,19,00-0033906,RB1
NO,19,00-0033948,RB2
NYG,1,00-0035250,RB1
NYG,1,00-0038396,RB2
NYG,2,00-0035250,RB1
NYG,2,00-0038396,RB2
NYG,3,00-0035250,RB1
NYG,3,00-0038396,RB2
NYG,4,00-0035250,RB1
NYG,4,00-0038396,RB2
NYG,5,00-0035250,RB1
NYG,5,00-0038396,RB2
NYG,6,00-0035250,RB1
NYG,6,00-0038396,RB2
NYG,7,00-0035250,RB1
NYG,7,00-0038396,RB2
NYG,8,00-0035250,RB1
NYG,8,00-0038396,RB2
NYG,9,00-0035250,RB1
NYG,9,00-0038396,RB2
NYG,10,00-0035250,RB1
NYG,10,00-0038396,RB2
NYG,11,00-0035250,RB1
NYG,11,00-0038396,RB2
NYG,12,00-0035250,RB1
NYG,12,00-0039384,RB2
NYG,13,00-0035250,RB1
NYG,13,00-0039384,RB2
NYG,14,00-0035250,RB1
NYG,14,00-0039384,RB2
NYG,15,00-0035250,RB1
NYG,15,00-0039384,RB2
NYG,16,00-0035250,RB1
NYG,16,00-0039384,RB2
NYG,17,00-0035250,RB1
NYG,17,00-0039384,RB2
NYG,18,00-0035250,RB1
NYG,18,00-0039384,RB2
NYG,19,00-0035250,RB1
NYG,19,00-0039384,RB2
NYJ,1,00-0038120,RB1
NYJ,1,00-0039794,RB2
NYJ,2,00-0038120,RB1
NYJ,2,00-0039794,RB2
NYJ,3,00-0038120,RB1
NYJ,3,00-0039794,RB2
NYJ,4,00-0038120,RB1
NYJ,4,00-0039794,RB2
NYJ,5,00-0038120,RB1
NYJ,5,00-0039794,RB2
NYJ,6,00-0038120,RB1
NYJ,6,00-0039794,RB2
NYJ,7,00-0038120,RB1
NYJ,7,00-0039794,RB2
NYJ,8,00-0038120,RB1
NYJ,8,00-0039794,RB2
NYJ,9,00-0038120,RB1
NYJ,9,00-0039794,RB2
NYJ,10,00-0038120,RB1
NYJ,10,00-0039794,RB2
NYJ,11,00-0038120,RB1
NYJ,11,00-0039794,RB2
NYJ,12,00-0038120,RB1
NYJ,12,00-0039794,RB2
NYJ,13,00-0038120,RB1
NYJ,13,00-0039794,RB2
NYJ,14,00-0038120,RB1
NYJ,14,00-0039794,RB2
NYJ,15,00-0038120,RB1
NYJ,15,00-0039794,RB2
NYJ,16,00-0038120,RB1
NYJ,16,00-0039794,RB2
NYJ,17,00-0038120,RB1
NYJ,17,00-0039794,RB2
NYJ,18,00-0038120,RB1
NYJ,18,00-0039794,RB2
NYJ,19,00-0038120,RB1
NYJ,19,00-0039794,RB2
PHI,1,00-0034844,RB1
PHI,1,00-0036919,RB2
PHI,2,00-0034844,RB1
PHI,2,00-0036919,RB2
PHI,3,00-0034844,RB1
PHI,3,00-0036919,RB2
PHI,4,00-0034844,RB1
PHI,4,00-0036919,RB2
PHI,5,00-0034844,RB1
PHI,5,00-0036919,RB2
PHI,6,00-0034844,RB1
PHI,6,00-0036919,RB2
PHI,7,00-0034844,RB1
PHI,7,00-0036919,RB2
PHI,8,00-0034844,RB1
PHI,8,00-0036919,RB2
PHI,9,00-0034844,RB1
PHI,9,00-0036919,RB2
PHI,10,00-0034844,RB1
PHI,10,00-0036919,RB2
PHI,11,00-0034844,RB1
PHI,11,00-0036919,RB2
PHI,12,00-0034844,RB1
PHI,12,00-0036919,RB2
PHI,13,00-0034844,RB1
PHI,13,00-0036919,RB2
PHI,14,00-0034844,RB1
PHI,14,00-0036919,RB2
PHI,15,00-0034844,RB1
PHI,15,00-0036919,RB2
PHI,16,00-0034844,RB1
PHI,16,00-0036919,RB2
PHI,17,00-0034844,RB1
PHI,17,00-0036919,RB2
PHI,18,00-0034844,RB1
PHI,18,00-0036919,RB2
PHI,19,00-0034844,RB1
PHI,19,00-0036919,RB2
PHI,20,00-0034844,RB1
PHI,20,00-0036919,RB2
PHI,21,00-0034844,RB1
PHI,21,00-0036919,RB2
PHI,22,00-0034844,RB1
PHI,22,00-0036919,RB2
PIT,1,00-0036893,RB1
PIT,1,00-0037228,RB2
PIT,2,00-0036893,RB1
PIT,2,00-0037228,RB2
PIT,3,00-0036893,RB1
PIT,3,00-0037228,RB2
PIT,4,00-0036893,RB1
PIT,4,00-0037228,RB2
PIT,5,00-0036893,RB1
PIT,5,00-0030578,RB2
PIT,6,00-0036893,RB1
PIT,6,00-0037228,RB2
PIT,7,00-0036893,RB1
PIT,7,00-0037228,RB2
PIT,8,00-0036893,RB1
PIT,8,00-0037228,RB2
PIT,9,00-0036893,RB1
PIT,9,00-0037228,RB2
PIT,10,00-0036893,RB1
PIT,10,00-0037228,RB2
PIT,11,00-0036893,RB1
PIT,11,00-0037228,RB2
PIT,12,00-0036893,RB1
PIT,12,00-0037228,RB2
PIT,13,00-0036893,RB1
PIT,13,00-0037228,RB2
PIT,14,00-0036893,RB1
PIT,14,00-0037228,RB2
PIT,15,00-0036893,RB1
PIT,15,00-0037228,RB2
PIT,16,00-0036893,RB1
PIT,16,00-0037228,RB2
PIT,17,00-0036893,RB1
PIT,17,00-0037228,RB2
PIT,18,00-0036893,RB1
PIT,18,00-0037228,RB2
PIT,19,00-0036893,RB1
PIT,19,00-0037228,RB2
PIT,20,00-0036893,RB1
PIT,20,00-0037228,RB2
SEA,1,00-0038134,RB1
SEA,1,00-0039165,RB2
SEA,2,00-0038134,RB1
SEA,2,00-0039165,RB2
SEA,3,00-0038134,RB1
SEA,3,00-0039165,RB2
SEA,4,00-0038134,RB1
SEA,4,00-0039165,RB2
SEA,5,00-0038134,RB1
SEA,5,00-0039165,RB2
SEA,6,00-0038134,RB1
SEA,6,00-0039165,RB2
SEA,7,00-0038134,RB1
SEA,7,00-0039165,RB2
SEA,8,00-0038134,RB1
SEA,8,00-0039165,RB2
SEA,9,00-0038134,RB1
SEA,9,00-0039165,RB2
SEA,10,00-0038134,RB1
SEA,10,00-0039165,RB2
SEA,11,00-0038134,RB1
SEA,11,00-0039165,RB2
SEA,12,00-0038134,RB1
SEA,12,00-0039165,RB2
SEA,13,00-0038134,RB1
SEA,13,00-0039165,RB2
SEA,14,00-0038134,RB1
SEA,14,00-0039165,RB2
SEA,15,00-0038134,RB1
SEA,15,00-0039165,RB2
SEA,16,00-0038134,RB1
SEA,16,00-0039165,RB2
SEA,17,00-0038134,RB1
SEA,17,00-0039165,RB2
SEA,18,00-0039165,RB1
SEA,18,00-0038636,RB2
SEA,19,00-0039165,RB1
SEA,19,00-0038636,RB2
SF,1,00-0033280,RB1
SF,1,00-0037525,RB2
SF,2,00-0033280,RB1
SF,2,00-0037525,RB2
SF,3,00-0037525,RB1
SF,3,00-0035973,RB2
SF,4,00-0037525,RB1
SF,4,00-0035973,RB2
SF,5,00-0037525,RB1
SF,5,00-0035973,RB2
SF,6,00-0037525,RB1
SF,6,00-0035973,RB2
SF,7,00-0037525,RB1
SF,7,00-0035973,RB2
SF,8,00-0037525,RB1
SF,8,00-0035973,RB2
SF,9,00-0037525,RB1
SF,9,00-0035973,RB2
SF,10,00-0037525,RB1
SF,10,00-0039363,RB2
SF,11,00-0037525,RB1
SF,11,00-0039363,RB2
SF,12,00-0037525,RB1
SF,12,00-0039363,RB2
SF,13,00-0033280,RB1
SF,13,00-0037525,RB2
SF,14,00-0033280,RB1
SF,14,00-0037525,RB2
SF,15,00-0039363,RB1
SF,16,00-0039363,RB1
SF,17,00-0039363,RB1
SF,17,00-0035973,RB2
SF,18,00-0039363,RB1
SF,18,00-0035973,RB2
SF,19,00-0039363,RB1
SF,19,00-0035973,RB2
TB,1,00-0037256,RB1
TB,1,00-0039361,RB2
TB,2,00-0037256,RB1
TB,2,00-0039361,RB2
TB,3,00-0037256,RB1
TB,3,00-0039361,RB2
TB,4,00-0037256,RB1
TB,4,00-0039361,RB2
TB,5,00-0037256,RB1
TB,5,00-0039361,RB2
TB,6,00-0037256,RB1
TB,6,00-0039361,RB2
TB,7,00-0037256,RB1
TB,7,00-0039361,RB2
TB,8,00-0037256,RB1
TB,8,00-0039361,RB2
TB,9,00-0037256,RB1
TB,9,00-0039361,RB2
TB,10,00-0037256,RB1
TB,10,00-0039361,RB2
TB,11,00-0037256,RB1
TB,11,00-0039361,RB2
TB,12,00-0037256,RB1
TB,12,00-0039361,RB2
TB,13,00-0037256,RB1
TB,13,00-0039361,RB2
TB,14,00-0037256,RB1
TB,14,00-0039361,RB2
TB,15,00-0037256,RB1
TB,15,00-0039361,RB2
TB,16,00-0037256,RB1
TB,16,00-0039361,RB2
TB,17,00-0037256,RB1
TB,17,00-0039361,RB2
TB,18,00-0037256,RB1
TB,18,00-0039361,RB2
TB,19,00-0037256,RB1
TB,19,00-0039361,RB2
TB,20,00-0037256,RB1
TB,20,00-0039361,RB2
TEN,1,00-0035261,RB1
TEN,1,00-0039032,RB2
TEN,2,00-0035261,RB1
TEN,2,00-0039032,RB2
TEN,3,00-0035261,RB1
TEN,3,00-0039032,RB2
TEN,4,00-0035261,RB1
TEN,4,00-0039032,RB2
